destination_country,userName,major,specialization,program,department,univName,termAndYear,cgpa,cgpaScale,topperCgpa,ugCollege,toeflScore,toeflEssay,greV,greQ,greA,gmatQ,gmatV,gmatA,researchExp,industryExp,internExp,journalPubs,confPubs,admit
Australia,Sneha Luintel,Electrical Engineering,Networks,MS,Electronics and Telecommunication,Victoria University,Fall-2015,5.92,10,10,Bangalore University,,,,,,48.0,,,0,5,1,0,0,0
Australia,Ayush Tharu,MIS,Embedded System/Comp Arch,MS,ECE,University of Tasmania,Fall-2014,6.77,10,10,Lumbini Buddhist University,107.0,28.0,,,,40.0,35.0,,1,31,9,0,0,1
Australia,Rajan Banerjee,Human Computer Interaction,Computer Architecture and Digital System Design (Embedded),MS,Production and Industrial Engg.,RMIT University,Fall-2014,9.37,10,10,Tribhuvan University,98.0,26.0,,,,,38.0,,0,53,0,1,0,1
Australia,Anita Duwal,Computer Engineering,Networking - CS,MS,Computer Science,University of Sydney,Fall-2012,8.21,10,10,Purbanchal University,,,,,,45.0,,4.0,1,24,10,0,1,1
Australia,Suraj Subedi,Computer Science,Communications and signal processing,MS,Electronics,Griffith University,Fall-2013,6.05,10,10,Agriculture and Forestry University,,,,,,40.0,35.0,,0,21,5,0,1,1
Australia,Sunita Choudhury,Mechanical Engineering,Signal Processing & Communication,MS,computer,University of New South Wales,Fall-2011,8.92,10,10,Manmohan Technical University,92.0,28.0,,,,,,,1,34,0,0,1,0
Australia,Rajina Majhi,Computer Science,Security Privacy Forensics,MS,EEE,University of New South Wales,Fall-2011,7.29,10,10,Nepal Open University,111.0,25.0,,,,45.0,,,1,24,0,0,0,0
Australia,Saurav Gautam,MS Analytics/ MIS,Operating systems/Embedded systems/Distributed Computing,MS,Chemical Engineering,La Trobe University,Fall-2012,9.96,10,10,Pune University,95.0,25.0,,,,48.0,42.0,5.0,0,41,10,0,0,0
Australia,Mayank Acharya,Computer Science,VLSI,MS,Information science,La Trobe University,Fall-2011,8.25,10,10,Pokhara University,,,,,,45.0,38.0,5.0,0,48,6,0,0,0
Australia,Rahul Timilsina,MIS,Computer Vision and Robotics,MS,Computer Science,RMIT University,Spring-2014,9.04,10,10,Lumbini Buddhist University,,,,,,45.0,38.0,5.0,0,55,0,0,0,0
Australia,Bibek Suwal,Industrial Engineering,Electrical,MS,Telecom,University of Western Australia,Fall-2014,9.01,10,10,Nepal Open University,,,,,,48.0,42.0,4.0,0,45,3,1,0,0
Australia,Ravi Magar,Computer Science,Systems and Networking,MS,ELECTRONICS ENGINEERING,La Trobe University,Fall-2013,6.56,10,10,Rajarshi Janak University,110.0,23.0,,,,,42.0,,1,48,11,0,0,0
Australia,Arjun Ansari,Computer Science,MEMS,MS,Computer Engineering,University of Melbourne,Fall,9.45,10,10,Lumbini Buddhist University,,,,,,40.0,42.0,4.5,1,12,1,0,0,0
Australia,Tika Poudel,Computer Science,Communications,MS,Biotechnology,La Trobe University,Fall-2014,9.61,10,10,Purbanchal University,107.0,23.0,,,,,35.0,5.0,0,22,11,0,1,0
Australia,Saurav Teli,Data Mining,Embedded Systems and/or Computer Architecture,MS,Mechanical Engineering,University of Queensland,Fall-2016,9.31,10,10,Nepal Open University,98.0,20.0,,,,40.0,38.0,4.5,0,55,4,0,0,1
Australia,Gita Kewat,Computer Science,DBMS/Networks,MS,Mech,Victoria University,Fall-2012,9.35,10,10,Lumbini Buddhist University,73.0,21.0,,,,48.0,42.0,5.0,0,44,2,1,1,0
Australia,Kamal Regmi,Automotive Engineering,Power Systems,MS,EC,Deakin University,Fall-2014,5.7,10,10,Osmania University,,,,,,40.0,,4.0,0,25,1,0,0,0
Australia,Sita Dangi,Computer Networks,Embedded Systems,MS,Chemical Engineering,Swinburne University of Technology,Fall-2015,6.37,10,10,Delhi University,90.0,18.0,,,,48.0,42.0,5.0,0,13,5,0,0,0
Australia,Amit Regmi,MIS,Digital VLSI & Computer Architecture,MS,electrical engineering,University of Adelaide,Fall-2015,6.91,10,10,Agriculture and Forestry University,71.0,24.0,,,,48.0,42.0,4.5,0,54,7,0,0,1
Australia,Bishal Magar,Industrial Engineering,Databases,MS,Information Technology,Australian National University,Fall-2011,8.5,10,10,Delhi University,99.0,19.0,142.0,169.0,2.8,,42.0,5.0,0,13,4,0,1,0
Australia,Kabita Budhathoki,Civil Engineering,Software Engineering,MS,ECE,University of Western Australia,Fall-2013,7.52,10,10,Bangalore University,,,,,,45.0,42.0,5.0,1,57,7,0,1,1
Australia,Kiran Mishra,Computer Science,VLSI and Circuit Design,MS,I.T.,RMIT University,Fall-2012,7.84,10,10,Kathmandu University,98.0,25.0,,,,45.0,,5.0,0,23,4,0,0,0
Australia,Karuna Mijar,Mechanical Engineering,Networking,MS,TELECOMMUNICATIONS,James Cook University,Fall-2013,7.43,10,10,Lumbini Buddhist University,94.0,29.0,,,,40.0,38.0,5.0,0,28,6,0,0,1
Australia,Amit Bote,mba,Business Intelligence,MS,CSE,Bond University,Fall-2012,7.77,10,10,Bangalore University,70.0,18.0,,,,45.0,38.0,5.0,0,50,1,0,3,1
Australia,Ashim Keshari,Computer Science,Embedded Systems/VLSI,MS,Computer Science,Deakin University,Fall-2011,9.68,10,10,Mid-Western University,81.0,21.0,,,,40.0,,5.0,0,17,8,0,0,0
Australia,Ganga Upreti,CS,Data base,MS,IT,Curtin University,Fall-2012,8.69,10,10,Mumbai University,81.0,27.0,,,,48.0,35.0,4.0,0,56,7,0,0,0
Australia,Monika Regmi,Electrical and Computer Engineering,Security,MS,Computer Science,University of Queensland,Fall-2011,7.9,10,10,Mid-Western University,,,,,,40.0,,4.0,0,0,10,0,0,1
Australia,Yamuna Kushwaha,Computer Engineering / Computer Networking / Computer Science,computer networks,MS,Not Specified,Deakin University,Fall-2011,8.13,10,10,Agriculture and Forestry University,97.0,26.0,,,,,35.0,5.0,0,57,4,0,0,0
Australia,Bibek Gautam,Computer Science,Artificial Intelligence,MS,Electronics & Telecommunication,Bond University,Fall-2015,7.13,10,10,Agriculture and Forestry University,79.0,21.0,,,,,,4.5,0,59,5,1,1,1
Australia,Nischal Danuwar,Computer Science,Data Mining,MS,Information Technology,Macquarie University,Fall-2015,5.96,10,10,Far-Western University,86.0,21.0,,,,40.0,42.0,5.0,0,2,4,0,0,0
Australia,Usha Sigdel,Electrical & Computer Engineering,Distributed Systems and Databases,MS,Computer science and Engineering,James Cook University,Fall-2012,9.14,10,10,Rajarshi Janak University,92.0,19.0,,,,,,5.0,0,24,4,0,0,1
Australia,Suraj Bote,Computer Science,Programming languages/ ML,MS,Computer Science,University of Queensland,Fall-2012,7.3,10,10,Gandaki University,,,156.0,148.0,4.8,48.0,38.0,4.5,0,42,8,1,1,1
Australia,Elina Qureshi,Electrical Engineering,Environmental Engineering,MS,CSE,Victoria University,Fall-2012,5.78,10,10,Lumbini Buddhist University,,,,,,,42.0,4.5,1,2,6,0,0,0
Australia,Karishma Joshi,Electrical Engineering,Datawarehousing,MS,Production Engineering,University of Adelaide,Fall-2015,7.09,10,10,Far-Western University,,,,,,48.0,42.0,4.0,0,11,9,0,0,0
Australia,Rajesh Devkota,Electrical and Computer Engineering,Structural,MS,Computer Science,Macquarie University,Fall-2015,7.03,10,10,Agriculture and Forestry University,83.0,28.0,,,,48.0,35.0,,1,43,1,1,1,0
Australia,Tara Chaurasiya,Construction Management,Wireless Communications Networks and Systems,MS,ECE,Victoria University,Fall-2013,9.75,10,10,Purbanchal University,97.0,24.0,,,,48.0,38.0,4.5,0,15,1,0,0,0
Australia,Ashim Dhungana,Industrial Engineering,Communication,MS,Electrical and Electronics,Bond University,Fall-2012,9.39,10,10,Pokhara University,84.0,19.0,,,,40.0,42.0,5.0,0,3,3,0,0,0
Australia,Smriti Joshi,MIS,Systems,MS,Electronics & Instrumentation,University of Adelaide,Fall-2013,8.69,10,10,Kathmandu University,83.0,27.0,,,,48.0,,,1,53,8,0,0,1
Australia,Pooja Agarwal,Computer Science,CS,MS,Electronics & Instrumentation,University of Sydney,Fall-2013,5.57,10,10,Kathmandu University,86.0,22.0,,,,40.0,42.0,5.0,0,18,0,0,0,0
Australia,Yogesh Basnet,software engineering,Database Graphics AI,MS,ECE,Curtin University,Fall-2012,7.07,10,10,Osmania University,,,,,,40.0,42.0,4.0,1,57,11,0,0,0
Australia,Ayush Mukherjee,Information Systems,Digital VlSI,MS,Civil,Griffith University,Fall-2012,7.59,10,10,Nepal Open University,99.0,27.0,,,,45.0,42.0,5.0,0,40,2,1,0,1
Australia,Binita Maskey,Electronics and Communication,Computer Graphics,MS,Computer Science,Bond University,Fall-2015,8.31,10,10,Agriculture and Forestry University,90.0,22.0,,,,,,5.0,0,59,5,0,0,1
Australia,Ashim Mahara,Computer Science,Data Science,MS,Electronics and Telecommunication,University of New South Wales,Fall-2015,6.24,10,10,Jadavpur University,,,,,,48.0,42.0,4.0,1,43,5,0,0,0
Australia,Tripti Mukherjee,Computer Science,Computer Architecture/ Embedded Systems,MS,ECE,University of Melbourne,Fall-2015,7.6,10,10,Lumbini Buddhist University,78.0,26.0,,,,40.0,35.0,,0,44,6,0,0,0
Australia,Bibek Upreti,Computer Science,Signal Processing and VLSI,MS,EE,RMIT University,Fall-2011,6.39,10,10,Bangalore University,93.0,23.0,,,,,,4.0,0,43,10,0,0,1
Australia,Prakash Aryal,Computer Science,Control Systems,MS,Computer Science,La Trobe University,Fall-2015,9.43,10,10,Jadavpur University,71.0,24.0,,,,45.0,38.0,5.0,1,23,5,0,0,1
Australia,Elina Gyawali,MIS,Embedded Systems,MS,Computer Science,University of Western Australia,Fall-2012,8.09,10,10,Far-Western University,75.0,28.0,,,,45.0,35.0,4.5,1,57,11,0,0,0
Australia,Yashoda Bhattarai,Industrial Engineering,Automobile,MS,Electronics,James Cook University,Fall-2014,9.94,10,10,Tribhuvan University,70.0,20.0,,,,48.0,,,0,31,10,0,0,1
Australia,Chandan Subedi,MIS,Software Systems,MS/PhD,eee,RMIT University,Fall-2013,7.17,10,10,Manmohan Technical University,109.0,21.0,,,,48.0,,4.0,2,58,4,0,0,0
Australia,Rajeev Sinha,Electrical and Electronics,Cloud Computing & Databases,MS,Computer Science & Engg,Deakin University,Fall-2012,7.2,10,10,Lumbini Buddhist University,71.0,18.0,,,,48.0,35.0,4.5,1,5,2,0,0,0
Australia,Manish Keshari,Computer Science,General,MS,ExTC,University of Tasmania,Fall-2013,8.6,10,10,Pune University,74.0,18.0,,,,45.0,35.0,,1,9,2,0,1,1
Australia,Kiran Ansari,Industrial Engineering,Graphics,MS,Computer Engineering,University of Queensland,Fall-2014,7.62,10,10,Pokhara University,110.0,29.0,152.0,150.0,3.5,,38.0,4.0,0,28,1,0,0,0
Australia,Milan Maskey,Computer Science,VLSI,MS,Production Engineering,University of Melbourne,Fall-2014,8.64,10,10,Pokhara University,95.0,29.0,,,,45.0,35.0,4.0,0,56,0,0,0,1
Australia,Roshani Subedi,Industrial Engineering,Information Security Management,MS,Computer Engineering,La Trobe University,Fall-2015,7.41,10,10,Jadavpur University,107.0,29.0,155.0,146.0,2.8,40.0,38.0,4.5,3,9,6,0,0,0
Australia,Ranjan Pahari,Electronics and Communication,Programming Languages Networks,MS,ECE,University of Queensland,Fall-2012,5.76,10,10,Mid-Western University,94.0,28.0,158.0,152.0,3.7,45.0,42.0,5.0,1,36,6,0,1,0
Australia,Prabin Chaurasiya,Electrical & Computer Engineering,Data Science,MS,Electronics and Communication,Deakin University,Fall-2011,6.04,10,10,Anna University,88.0,26.0,,,,45.0,35.0,5.0,0,10,11,0,0,0
Australia,Barsha Prajapati,Computer Science,Finance,MS,Information Science & Engineering,James Cook University,Fall-2013,9.42,10,10,Nepal Open University,,,,,,45.0,,5.0,1,43,0,0,1,0
Australia,Alisha Chalise,Electrical Engineering,Embedded Systems,MS,Computer Engineering,Griffith University,Fall-2012,8.76,10,10,Jadavpur University,94.0,24.0,,,,48.0,38.0,4.0,0,5,4,0,0,0
Australia,Rajeev Budhathoki,Computer Engineering,Data Mining,MS/PhD,computer science,Monash University,Fall-2015,7.98,10,10,Kathmandu University,103.0,20.0,,,,48.0,35.0,,0,59,10,0,0,1
Australia,Bibek Khan,Biomedical Engineering,Software Engineering,MS,Computer Science,University of Tasmania,Fall-2015,8.7,10,10,Rajarshi Janak University,104.0,26.0,,,,40.0,35.0,5.0,0,5,10,0,0,0
Australia,Pritam Prajapati,Electrical Engineering,Aritficial Intelligence,MS,chemical Engineering,University of Adelaide,Spring-2011,6.44,10,10,Rajarshi Janak University,114.0,18.0,,,,40.0,38.0,5.0,0,36,0,0,0,1
Australia,Binita Tamang,Mechanical Engineering,Data Base AI,MS,Mech Engg,Bond University,Fall-2014,8.54,10,10,Gandaki University,111.0,20.0,,,,40.0,,5.0,0,8,7,1,1,1
Australia,Pankaj Lamichhane,Electrical Engg/ comp engg,CN,MS,Computer Engineering,Australian National University,Fall-2013,6.43,10,10,Purbanchal University,,,,,,48.0,42.0,4.0,0,54,9,0,0,1
Australia,Sushila Magar,CS/ EE,Digital VLSI/Computer Archiecture,MS,electrical and electronics,University of Melbourne,Fall,7.52,10,10,Osmania University,,,148.0,153.0,2.6,45.0,42.0,4.0,0,26,8,0,0,1
Australia,Swastika Rajbanshi,Computer Science,VLSI,MS,Biomedical engineering,Griffith University,Fall-2014,8.79,10,10,Calcutta University,,,,,,48.0,,5.0,0,27,8,0,0,1
Australia,Shila Bhattarai,MIS,Database,MS,Not Specified,University of Queensland,Spring-2015,5.93,10,10,Mid-Western University,83.0,18.0,,,,,,4.0,0,34,3,0,0,0
Australia,Binita Tharu,Electrical Engineering,computer architecture,MS,Computer Science,University of New South Wales,Fall-2012,7.74,10,10,Agriculture and Forestry University,106.0,26.0,,,,45.0,,4.5,0,33,1,0,0,0
Australia,Rita Das,Computer Science,Telecom/Wireless/Networks,MS,Not Specified,Deakin University,Fall-2011,8.02,10,10,Far-Western University,77.0,21.0,,,,45.0,38.0,,0,52,5,0,0,0
Australia,Manish Sapkota,Electrical Engineering,Signal Processing,MS,Mechanical,Curtin University,Fall-2015,7.78,10,10,Lumbini Buddhist University,113.0,22.0,,,,40.0,35.0,5.0,0,40,8,0,0,0
Australia,Shashank Yadav,Industrial Engineering,Artificial Intelligence,MS,Biomedical Engineering,RMIT University,Fall-2012,9.4,10,10,Anna University,103.0,18.0,,,,,42.0,5.0,0,23,6,0,0,0
Australia,Binod Poudel,Electrical Engineering,Network Security,PhD,Graduate School of Design,Griffith University,Fall-2011,7.24,10,10,Kathmandu University,106.0,28.0,,,,,42.0,4.0,0,48,3,0,0,0
Australia,Sarita Jha,Computer Science,Networking,MS/PhD,Electronics and Communication,La Trobe University,Fall-2013,9.23,10,10,Tribhuvan University,73.0,24.0,,,,40.0,35.0,4.0,0,49,7,0,0,0
Australia,Nischal Dhungana,Civil Engineering,Networks,MS,Computer Science,University of Sydney,Spring-2011,8.78,10,10,Calcutta University,77.0,21.0,,,,48.0,38.0,4.5,1,46,0,0,0,0
Australia,Meena Rijal,Computer Engineering,Multimedia,MS,Computer Science,University of Tasmania,Fall-2012,9.41,10,10,Osmania University,78.0,18.0,,,,,42.0,,1,39,2,0,0,0
Australia,Gaurav Raut,Computer Science,Computer Architecture - Hardware Reconfiguration,MS,CSE,Swinburne University of Technology,Fall-2013,5.98,10,10,Purbanchal University,77.0,19.0,,,,40.0,38.0,4.0,0,43,6,0,0,0
Australia,Dipak Aryal,Computer Science,Systems/Operating Systems,MS,Computer Science,Bond University,Fall-2009,6.08,10,10,Jadavpur University,90.0,21.0,,,,40.0,42.0,,1,10,2,1,0,1
Australia,Rupsha Siddiqui,Electrical and computer science,Non Thesis,MS,Computer Science & Engineering,University of Queensland,Fall-2011,7.94,10,10,Pokhara University,114.0,21.0,169.0,162.0,4.6,,42.0,4.0,0,18,6,0,0,0
Australia,Shashank Baniya,Computer Science,Mechanics,MS,Information Science,Deakin University,Spring-2015,7.38,10,10,Anna University,100.0,24.0,,,,,35.0,5.0,0,8,0,0,0,1
Australia,Pradeep Ojha,Computer Science,Software Development,MS,CSE,University of Tasmania,Fall-2013,9.62,10,10,Pune University,,,,,,,35.0,4.5,0,21,10,0,2,1
Australia,Aarav Yadav,Computer Science,Telecommunication,MS,EEE,Curtin University,Spring-2012,8.97,10,10,Mumbai University,109.0,21.0,,,,40.0,,,0,20,11,0,0,1
Australia,Kavita Sapkota,Computer Science,Networking,MS,Information Technology,University of Melbourne,Fall-2012,6.36,10,10,Far-Western University,,,,,,48.0,38.0,,0,48,0,0,0,1
Australia,Abhishek Lodhi,Computer Science,nano,MS,Information Technology,Macquarie University,Fall-2011,6.25,10,10,Kathmandu University,97.0,29.0,,,,40.0,,4.5,1,45,2,0,0,0
Australia,Rajina Lama,Computer Science,SCM,MS,CSE,University of Melbourne,Fall-2014,6.95,10,10,Rajarshi Janak University,111.0,29.0,,,,48.0,38.0,4.0,1,28,11,0,0,1
Australia,Saraswati Rijal,Computer Science,HCI AI Computational Linguistics,MS,Information Science,Swinburne University of Technology,Spring-2012,9.37,10,10,Manmohan Technical University,,,,,,45.0,,,1,47,10,1,0,1
Australia,Siddhant Mahato,Computer Science,Solid Mechanics Design and Manufacturing (SMDM),MS,Computer engineering,RMIT University,Fall-2011,8.15,10,10,Kathmandu University,110.0,28.0,,,,40.0,42.0,4.5,0,35,10,2,0,0
Australia,Smriti Kattel,Technology Management,Computer Vision,MS,Electrical and Electronics,University of Adelaide,Fall-2007,7.51,10,10,Gandaki University,101.0,22.0,,,,,38.0,,1,19,5,0,1,0
Australia,Ishani Ojha,Computer Science,Wireless Communication,MS,Electronics and telecomm,University of Melbourne,Fall-2014,7.27,10,10,Kathmandu University,,,,,,40.0,38.0,,1,21,8,0,0,0
Australia,Dipika Choudhury,Computer Science,Programming Languages,MS,Chemical Engineering,Monash University,Fall-2015,8.27,10,10,Pokhara University,99.0,27.0,,,,45.0,38.0,,0,35,6,0,0,1
Australia,Sneha Sinha,Industrial Engineering,bioprocess,MS,it,University of Sydney,Fall-2013,8.55,10,10,Manmohan Technical University,75.0,28.0,,,,45.0,42.0,4.0,0,20,6,0,0,0
Australia,Yamuna Chhantyal,Computer Science,Control Systems and Automation,MS,Computer Engineering,Swinburne University of Technology,Fall-2014,5.79,10,10,Agriculture and Forestry University,,,,,,,38.0,,0,26,9,0,0,0
Australia,Rajeev Khadka,analytics,Embedded Systems Computer Arch,MS,Mechanical Engineering,James Cook University,Fall-2013,8.62,10,10,Mumbai University,,,,,,48.0,38.0,4.0,0,22,11,0,0,0
Australia,Tika Yogi,Electrical and Computer Engineering,DSP/Comm,MS,Information Science,University of Sydney,Fall-2011,8.34,10,10,Gandaki University,,,,,,48.0,42.0,4.0,0,48,11,0,0,0
Australia,Rahul Belbase,Computer Science,Thermal,MS,EEE,University of Tasmania,Fall-2014,8.43,10,10,Purbanchal University,93.0,20.0,,,,40.0,42.0,5.0,1,14,11,0,0,0
Australia,Smriti Singh,Electrical and Electronics,Computer Networks,MS,Information Technology,University of Queensland,Fall-2013,8.84,10,10,Tribhuvan University,106.0,28.0,,,,45.0,38.0,4.0,0,37,7,0,0,0
Australia,Govinda Kandel,Computer Engineering,Computer Architecture/VLSI,MS,Electronics and Communication,Bond University,Fall-2014,9.04,10,10,Agriculture and Forestry University,94.0,29.0,,,,40.0,42.0,,1,1,7,1,1,1
Australia,Swastika Ghosh,Electronics and Communication,Telecommunication,MS,Computer Science,University of Tasmania,Fall-2014,9.68,10,10,Manmohan Technical University,105.0,27.0,,,,45.0,38.0,4.0,2,0,8,1,0,0
Australia,Sangita Chalise,Electrical Engineering,Computer Networks,MS,Electronics,Bond University,Fall-2012,7.14,10,10,Tribhuvan University,92.0,20.0,,,,,,5.0,2,24,5,0,0,1
Australia,Ashim Parajuli,Computer Science,MIS Artificial Intelligence,MS,CSE,Monash University,Fall-2015,6.3,10,10,Nepal Open University,85.0,19.0,,,,45.0,38.0,4.5,0,46,6,0,0,0
Australia,Upendra Pathak,Computer Science,Thermal & fluids,MS,Computer,RMIT University,Fall-2015,9.49,10,10,Purbanchal University,108.0,26.0,165.0,158.0,4.6,45.0,42.0,4.0,0,53,6,0,0,0
Australia,Monika Sitaula,Electrical and Computer Engineering,Systems and Networking,MS,Electronics and Communication,University of Melbourne,Fall-2014,6.0,10,10,Pokhara University,101.0,19.0,,,,45.0,,4.5,0,58,1,0,0,0
Australia,Sushila Modi,Computer Science,Network Security,MS,Mech,Curtin University,Fall-2015,8.15,10,10,Pune University,113.0,28.0,,,,,38.0,4.0,1,44,8,0,0,0
Australia,Pabitra Verma,Computer Engineering / Computer Networking / Computer Science,Security/Networks,MS,Information Technology,Bond University,Spring-2012,5.8,10,10,Far-Western University,106.0,18.0,,,,48.0,,5.0,1,41,1,0,0,0
Australia,Dipesh Miandad,Electrical Engineering,Data Mining Machine Learning,MS,Biochemistry,James Cook University,Spring-2016,7.87,10,10,Rajarshi Janak University,101.0,27.0,,,,,38.0,4.5,1,3,10,0,0,1
Australia,Radha Karki,Computer Science,Communications and Signal Processing,MS,EEE,University of Tasmania,Fall-2010,7.43,10,10,Pokhara University,104.0,28.0,,,,45.0,35.0,4.0,0,57,5,0,1,1
Australia,Hemant Baral,Electrical Engineering,vlsi,PhD,ICT,Swinburne University of Technology,Fall-2014,8.19,10,10,Rajarshi Janak University,78.0,22.0,,,,40.0,38.0,,0,15,4,0,0,0
Australia,Sabina Dhakal,Information Systems,Information Integration & Retrieval,MS,EXTC,Griffith University,Fall-2014,8.1,10,10,Kathmandu University,79.0,29.0,,,,45.0,35.0,,2,52,1,0,0,0
Australia,Gagan Kansakar,Electrical Engineering,Digital Signal Processing,Both MS and PhD,Not Specified,Victoria University,Fall-2013,8.33,10,10,Pune University,101.0,20.0,,,,40.0,38.0,,0,45,10,0,0,0
Australia,Usha Bhattarai,Computer Science,Power Electronics,MS,Electronics and Telecommunication,Curtin University,Spring-2012,6.2,10,10,Purbanchal University,,,,,,40.0,38.0,5.0,1,0,4,0,1,0
Australia,Monika Sarki,Computer Science,computer vision,MS,Electrical Engineering,University of New South Wales,Fall-2013,8.12,10,10,Pune University,93.0,26.0,,,,48.0,42.0,5.0,0,55,5,0,1,0
Australia,Sarita Bastola,Computer Science,Security or Networks,MS,Mechanical,La Trobe University,Fall-2012,9.48,10,10,Mid-Western University,,,,,,,38.0,5.0,0,2,3,1,0,0
Australia,Lokesh Suwal,Computer Science,Circuit Design,MS,Information Technology,Bond University,Fall-2011,7.07,10,10,Kathmandu University,74.0,18.0,,,,45.0,42.0,5.0,1,51,4,0,0,1
Australia,Nabin Majhi,Computer Science,Embedded Systems Computer Architecture,MS,Computer,University of Melbourne,Fall-2011,9.86,10,10,Nepal Open University,111.0,27.0,,,,,35.0,4.0,0,29,5,0,0,0
Australia,Barsha Luintel,Electrical and Computer Engineering,Power Systems,MS,Computer Science,RMIT University,Fall-2013,7.94,10,10,Jadavpur University,,,,,,,35.0,4.5,0,20,0,0,0,0
Australia,Niraj Aryal,Industrial Engineering,Embedded Systems,MS,ELECTRONICS AND COMMUNICATION,University of Queensland,Fall-2011,9.79,10,10,Anna University,114.0,27.0,,,,40.0,42.0,,1,57,9,0,0,1
Australia,Maya Singh,Computer Engineering,system and control,MS,Computer Science and Engineering,University of Western Australia,Fall-2015,8.87,10,10,Anna University,74.0,21.0,,,,45.0,,4.0,0,24,11,0,0,1
Australia,Uday Baniya,Computer Science,Operations Research / Supply Chain Management,MS,CSE,University of Sydney,Fall-2011,9.96,10,10,Anna University,85.0,24.0,140.0,156.0,2.6,,,4.0,1,3,10,0,0,1
Australia,Deepa Lal,Chemical Engineering,mechanical engineering,MS,Information Technology,Griffith University,Fall-2012,5.57,10,10,Lumbini Buddhist University,,,,,,45.0,35.0,,0,22,2,0,0,1
Australia,Deepak Giri,Computer Science,Thermal,MS,Electronics and Communication,Swinburne University of Technology,Spring-2014,8.98,10,10,Jadavpur University,76.0,18.0,,,,,42.0,5.0,0,42,2,0,1,1
Australia,Madan Mukherjee,Civil Engineering,Flight Performance and Propulsion,MS,Computer Engineering,Bond University,Fall-2011,6.34,10,10,Anna University,108.0,29.0,,,,48.0,35.0,4.0,2,11,1,0,0,1
Australia,Swastika Upreti,Environmental Science,Embedded Systems and VLSI Design,MS,Computer Science,RMIT University,Fall-2011,8.54,10,10,Gandaki University,,,154.0,147.0,4.7,45.0,42.0,5.0,1,9,9,0,0,1
Australia,Umesh Upreti,Computer Science,NETWORKS,MS,Computer Science,RMIT University,Fall-2011,8.88,10,10,Agriculture and Forestry University,76.0,27.0,,,,48.0,35.0,4.5,0,44,11,0,0,1
Australia,Aditya Bhusal,Electronics and Communication,VLSI,MS,Electronics Engineering,Griffith University,Fall-2006,7.47,10,10,Agriculture and Forestry University,,,,,,,,4.5,0,25,1,0,0,0
Australia,Govinda Bote,Computer Science,VLSI,MS,Information Technology,University of Sydney,Fall-2012,5.93,10,10,Tribhuvan University,79.0,21.0,,,,,,5.0,1,42,2,1,1,0
Australia,Tika Qureshi,Electrical and computer science,Embedded & VLSI,MS,Computer Science,La Trobe University,Fall-2014,8.51,10,10,Rajarshi Janak University,91.0,21.0,,,,,42.0,5.0,0,5,7,0,0,0
Australia,Krishna Bote,Computer Science,Mechatronics/Automotive,Both MS and PhD,mechanical,University of Tasmania,Fall-2011,8.94,10,10,Kathmandu University,70.0,29.0,,,,,38.0,,1,29,0,1,0,0
Australia,Dipesh Regmi,Computer Science,production,MS,ECE,Griffith University,Fall-2013,7.22,10,10,Osmania University,81.0,23.0,,,,45.0,35.0,5.0,1,0,2,0,0,0
Australia,Dipak Dhungana,Electrical Engineering,Embedded Systems,MS,Engineering Electronics and Telecommunication,University of Western Australia,Spring-2012,8.43,10,10,Purbanchal University,101.0,21.0,,,,40.0,42.0,4.0,0,16,4,2,0,1
Australia,Saroj Sigdel,MIS,Vlsi,MS,Electronics and Communication,Deakin University,Fall-2015,6.85,10,10,Pokhara University,106.0,19.0,,,,,35.0,4.5,1,30,6,0,0,0
Australia,Nikhil Mehta,Mechanical Engineering,bioinstrumentation / neuroengineering,MS,ECE,James Cook University,Fall-2011,7.83,10,10,Delhi University,,,,,,48.0,35.0,4.0,1,44,0,1,1,1
Australia,Namrata Sunuwar,Electronics and Communication,structures,MS,Industrial Engineering,Curtin University,Fall-2014,8.81,10,10,Agriculture and Forestry University,,,,,,45.0,35.0,,0,22,11,0,1,1
Australia,Sandeep Kewat,MIS,Artificial Intelligence,MS,CS,Victoria University,Fall-2015,8.61,10,10,Rajarshi Janak University,112.0,18.0,,,,40.0,42.0,5.0,1,57,6,0,0,0
Australia,Barsha Mirza,Mechanical Engineering,Mechatronics/Robotics/Control,MS,Mechanical,La Trobe University,Fall-2011,9.97,10,10,Far-Western University,85.0,20.0,,,,40.0,42.0,4.5,0,49,11,0,0,1
Australia,Rajendra Ghosh,Computer Engineering,Design,MS,electronics,Griffith University,Fall-2014,8.51,10,10,Mid-Western University,114.0,24.0,,,,,38.0,5.0,1,15,1,1,1,1
Australia,Manish Hussain,Electronics and Communication,Programming,MS,Computer Engineering,Bond University,Fall-2011,6.47,10,10,Mumbai University,107.0,27.0,,,,40.0,35.0,5.0,0,24,0,0,0,0
Australia,Krishna Basnet,Computer Science,Analytics,MS,Mechanical,Australian National University,Fall-2014,9.42,10,10,Tribhuvan University,,,,,,45.0,42.0,4.5,0,37,0,0,0,0
Australia,Rupsha Mehta,Mechanical Engineering,Micro Wave Engg/Signal Processing/VLSI Design,MS,Electrical & Electronics Engineering,University of Adelaide,Fall-2013,6.18,10,10,Jadavpur University,111.0,21.0,,,,48.0,38.0,,0,46,11,0,1,0
