destination_country,userName,major,specialization,program,department,univName,termAndYear,cgpa,cgpaScale,topperCgpa,ugCollege,toeflScore,toeflEssay,greV,greQ,greA,gmatQ,gmatV,gmatA,researchExp,industryExp,internExp,journalPubs,confPubs,admit
Germany,Shashank Begum,Computer Science,CE/ Info Sec,MS,B.E electronics,University of Leipzig,Fall-2015,1.08,10,10,Mid-Western University,98.0,20.0,,,,45.0,38.0,5.0,0,13,11,0,0,0
Germany,Shubham Chakraborty,Computer Science,Computer Architecture,MS,EIE(elec & instrumentation),University of Bremen,Spring-2014,1.3800000000000008,10,10,Rajarshi Janak University,83.0,21.0,159.0,146.0,3.3,40.0,,4.5,1,50,10,1,1,0
Germany,Dipika Chand,Computer Science,PSM,MS,Mechanical,University of Jena,Fall-2015,1.1400000000000006,10,10,Agriculture and Forestry University,,,,,,48.0,,5.0,0,47,1,0,0,0
Germany,Pratima Duwal,Civil Engineering,Software Engineering,MS,Biotechnology,University of Göttingen,Fall-2009,1.84,10,10,Delhi University,,,,,,45.0,42.0,4.5,0,49,9,0,0,0
Germany,Laxmi Thakuri,Computer Science,Structural Engineering,MS,computer engineering,University of Heidelberg,Fall-2012,1.6999999999999993,10,10,Kathmandu University,,,159.0,152.0,3.5,48.0,35.0,4.0,2,59,7,0,0,1
Germany,Sarita Banerjee,Engineering Management,VLSI,MS,Electrical Engineering,Karlsruhe Institute of Technology,Spring-2013,1.6199999999999992,10,10,Rajarshi Janak University,,,,,,48.0,,4.5,0,56,10,0,0,0
Germany,Karishma Kumal,Computer Science,Artificial Intelligence Robotics Image Processing Systems Database,MS,CHBE,University of Bonn,Fall-2011,1.1199999999999992,10,10,Bangalore University,,,,,,45.0,42.0,4.5,1,27,7,0,0,1
Germany,Bhawana Begum,Computer Science,Mechanical,MS,Electronics and Communication,University of Mannheim,Fall-2014,1.2599999999999998,10,10,Purbanchal University,,,,,,,,4.5,1,27,11,0,0,0
Germany,Rajan Gurung,Electronics and Communication,Manufacturing Process,MS,Mech,Free University of Berlin,Fall-2015,1.9399999999999995,10,10,Lumbini Buddhist University,,,150.0,168.0,4.0,,35.0,4.0,0,44,0,0,0,0
Germany,Bishnu Mijar,Computer Science,Communications Networking and Signal Processing,MS,Dept of Bioinformatics and Biotechnology,RWTH Aachen University,Fall-2014,1.6999999999999993,10,10,Far-Western University,76.0,19.0,,,,,42.0,4.0,0,29,8,1,0,1
Germany,Anil Sapkota,Electrical and computer science,IT,MS,Not Specified,Technical University of Munich,Fall-2013,1.3200000000000005,10,10,Osmania University,72.0,18.0,,,,,42.0,,1,5,3,0,0,0
Germany,Ranjan Yadav,Electrical and Computer Engineering,Computer Architecture,MS,Not Specified,University of Heidelberg,Fall-2014,1.84,10,10,Mid-Western University,92.0,22.0,,,,40.0,,5.0,0,18,3,0,0,0
Germany,Ganga Poudel,Electronics and Communication,Artificial Intelligence,MS,Mechanical Engineering,University of Tübingen,Fall-2013,1.4399999999999995,10,10,Mumbai University,99.0,29.0,,,,48.0,35.0,4.0,0,46,2,0,0,0
Germany,Pritam Khan,Computer Science,communication / signal processing,MS,ECE,University of Ulm,Fall-2013,1.66,10,10,Tribhuvan University,,,,,,40.0,,,0,58,0,0,0,1
Germany,Nischal Miandad,Industrial Engineering,Networks Systems,MS,Mechanical Engineering,University of Tübingen,Fall-2012,1.9399999999999995,10,10,Manmohan Technical University,93.0,24.0,,,,40.0,38.0,4.5,0,17,1,1,0,0
Germany,Meena Mahara,MIS,OS,MS,EEE,University of Bremen,Fall-2013,1.5600000000000005,10,10,Manmohan Technical University,,,,,,48.0,35.0,4.5,1,59,11,1,0,1
Germany,Anita Sapkota,Electrical Engineering,MIS,MS,Info Science,University of Bonn,Fall-2013,1.8800000000000008,10,10,Pune University,,,,,,45.0,35.0,4.0,0,13,0,0,0,1
Germany,Dipesh Sijapati,Computer Engineering / Computer Networking / Computer Science,VLSI / Embedded Sys,MS,EEE,University of Tübingen,Fall-2014,1.0199999999999996,10,10,Far-Western University,,,,,,45.0,42.0,5.0,0,36,10,0,0,0
Germany,Smriti Agarwal,Electrical Engineering,CELL SIGNALING,MS,architecture,University of Hamburg,Fall-2014,1.8599999999999997,10,10,Kathmandu University,,,,,,,35.0,,0,34,0,0,0,0
Germany,Prabin Podar,Computer Science,Telecommunication,MS,Electronics And Communication Engineering,University of Freiburg,Fall-2009,1.6799999999999995,10,10,Pune University,99.0,18.0,,,,48.0,42.0,5.0,0,9,0,1,0,1
Germany,Deepak Tiwari,Electrical Engineering,DSP,MS,Not Specified,University of Ulm,Fall-2013,1.66,10,10,Mid-Western University,91.0,19.0,,,,45.0,,5.0,0,54,3,1,0,0
Germany,Santosh Neupane,MIS,Tech Consulting/BI,MS,Electronics and communication,RWTH Aachen University,Fall-2013,1.3800000000000008,10,10,Lumbini Buddhist University,,,,,,45.0,,4.5,1,40,0,0,1,1
Germany,Yashoda Chalise,Information Security,Computer networks,MS,Electronics and Communication Engineering,TU Berlin,Fall-2015,1.4600000000000009,10,10,Gandaki University,96.0,20.0,,,,48.0,38.0,,0,23,8,0,0,0
Germany,Pritam Ghimire,Computer Science,computer networks,MS,ECE,University of Leipzig,Fall,1.58,10,10,Kathmandu University,,,,,,45.0,38.0,,0,34,10,1,0,0
Germany,Madan Thapa,Mechanical Engineering,Software Engineering,MS,Electronics and Telecommunications,University of Bremen,Fall-2014,1.9800000000000004,10,10,Gandaki University,85.0,18.0,,,,45.0,42.0,4.0,0,0,3,0,0,0
Germany,Manish Singh,Electrical & Computer Engineering,thermal engg,MS,IT,University of Göttingen,Fall-2012,1.6199999999999992,10,10,Mid-Western University,,,,,,48.0,,5.0,2,58,0,0,1,0
Germany,Rita Ojha,Computer Science,Communications,MS,Information Technology,University of Mannheim,Fall-2012,1.3599999999999994,10,10,Gandaki University,,,,,,45.0,,4.5,3,6,7,1,0,0
Germany,Pradeep Luintel,Electrical and computer science,VLSI / Solid State,MS,Electronics,University of Stuttgart,Spring-2014,1.0399999999999991,10,10,Manmohan Technical University,,,,,,45.0,38.0,4.5,0,39,0,0,0,0
Germany,Alok Verma,Computer Science,Information Retrieval/Machine Learning,MS,BTECH IT,Technical University of Munich,Spring-2011,1.1400000000000006,10,10,Pokhara University,,,169.0,148.0,3.4,40.0,38.0,,0,5,0,0,0,0
Germany,Prerana Mandal,Computer Engineering,Mechanical,MS,Instrumentation,University of Bonn,Fall-2014,1.5600000000000005,10,10,Agriculture and Forestry University,96.0,29.0,,,,45.0,,4.0,0,41,7,0,1,0
Germany,Suraj Koirala,MIS,General,MS,Computer Science,Karlsruhe Institute of Technology,Fall-2012,1.5,10,10,Tribhuvan University,,,,,,48.0,42.0,4.0,0,50,10,0,0,0
Germany,Uma Das,Computer Science,Computer Networks,MS,Mechanical Engineering,University of Mannheim,Fall-2013,1.5999999999999996,10,10,Kathmandu University,,,,,,,38.0,5.0,0,26,5,0,0,1
Germany,Rajesh Dhakal,Computer Science,Computer Security,MS,Computer Engineering,TU Berlin,Fall-2013,1.0,10,10,Manmohan Technical University,,,,,,45.0,38.0,,0,49,4,0,0,1
Germany,Ayush Banerjee,Industrial Engineering,Reservoir,MS,Telecommunication,University of Tübingen,Fall-2011,1.42,10,10,Nepal Open University,,,,,,45.0,,5.0,1,52,11,0,0,0
Germany,Namrata Sijapati,Computer Engineering,Materials and Structures,MS,ELECTRONICS ENGINEERING,LMU Munich,Fall-2014,1.3200000000000005,10,10,Rajarshi Janak University,71.0,19.0,,,,48.0,38.0,5.0,1,39,0,0,0,0
Germany,Shubham Ansari,Computer Science,systems,MS,Information Technology,University of Hamburg,Fall-2015,1.2200000000000006,10,10,Osmania University,105.0,22.0,,,,,35.0,5.0,0,4,10,0,0,1
Germany,Ranjan Ansari,Computer Science,Graphics and Visualization,MS,Electronics and Communication,Technical University of Munich,Fall-2013,1.7599999999999998,10,10,Kathmandu University,,,,,,40.0,42.0,4.0,1,49,4,0,0,1
Germany,Sharmila Shrestha,MIS,VLSI,MS,CSE,University of Stuttgart,Fall-2014,1.9600000000000009,10,10,Purbanchal University,,,,,,48.0,35.0,,0,41,1,0,1,0
Germany,Ganga Sinha,MIS,Graphics,MS,biotechnology,University of Bonn,Fall-2012,1.6400000000000006,10,10,Agriculture and Forestry University,78.0,29.0,,,,,35.0,4.0,0,47,10,0,0,1
Germany,Amit Kayastha,MIS,Embedded/VLSI,MS,Computer Science,University of Cologne,Fall-2013,1.5199999999999996,10,10,Purbanchal University,110.0,21.0,,,,,35.0,5.0,1,14,7,0,0,1
Germany,Maya Mirza,Computer Science,Distributed Computing Operating Systems,MS,Electrical Engineering,LMU Munich,Fall-2014,1.9000000000000004,10,10,Rajarshi Janak University,,,,,,40.0,,4.0,0,56,11,0,0,0
Germany,Shova Gautam,Computer Science,Computer Arch./Embedded Systems,MS,Electronics and Communications Engg.,University of Stuttgart,Fall-2015,1.3000000000000007,10,10,Manmohan Technical University,,,,,,40.0,35.0,4.5,0,3,1,0,1,0
Germany,Shankar Rijal,Mechanical Engineering,AI Data Sciences,MS,ETCE,University of Tübingen,Fall-2011,1.0399999999999991,10,10,Mid-Western University,,,,,,45.0,42.0,4.0,2,0,6,0,0,1
Germany,Aayush Sunuwar,Computer Engineering,Automotive Embedded Systems,MS,Biomedical Instrumentation,LMU Munich,Fall-2011,1.42,10,10,Nepal Open University,,,,,,48.0,35.0,5.0,1,9,9,2,0,0
Germany,Suraj Modi,Electrical and Computer Engineering,Info Sec / Data Science,MS,E&TC;,University of Freiburg,Fall-2007,1.7799999999999994,10,10,Lumbini Buddhist University,89.0,18.0,,,,48.0,38.0,5.0,0,47,5,0,0,1
Germany,Roshani Kayastha,Computer Science,VLSI / Embedded Systems,MS,Computer Science,University of Bonn,Fall-2011,1.6999999999999993,10,10,Mid-Western University,,,,,,40.0,35.0,4.0,0,7,0,0,0,0
Germany,Amit Rai,Computer Science,Software Engineering,MS,IT,University of Jena,Fall-2014,1.5199999999999996,10,10,Osmania University,,,,,,40.0,,4.5,0,55,3,0,0,1
Germany,Prashant Budhathoki,Computer Science,VLSI Analog n mixed signal Circuit Design,MS,ECE,University of Ulm,Fall-2012,2.0,10,10,Rajarshi Janak University,73.0,23.0,161.0,147.0,4.4,48.0,35.0,4.5,0,45,11,0,0,1
Germany,Suraj Dangol,MIS,Communication/Embedded/Networking,MS,Civil Engineering,RWTH Aachen University,Fall-2010,1.6199999999999992,10,10,Kathmandu University,,,,,,48.0,35.0,4.5,1,40,5,0,0,1
Germany,Swastika Singh,Computer Science,Networking,MS,Instrumentation Technology,University of Ulm,Fall-2015,1.7200000000000006,10,10,Pokhara University,109.0,27.0,,,,48.0,42.0,5.0,1,35,1,0,0,1
Germany,Chandan Bajracharya,Computer Science,Wireless Networking/Telecommunications,MS,CSE,University of Jena,Fall-2012,1.0999999999999996,10,10,Tribhuvan University,,,,,,45.0,38.0,,2,33,7,1,0,1
Germany,Bharat Sinha,Industrial Engineering,Networks,MS,IT,RWTH Aachen University,Fall-2012,1.4399999999999995,10,10,Mumbai University,,,,,,48.0,42.0,4.5,2,16,6,0,0,0
Germany,Ramesh Budhathoki,Electrical Engineering,Database Algorithms,MS,Mechanical Engineering,Technical University of Munich,Fall-2006,1.7400000000000002,10,10,Mid-Western University,,,,,,48.0,35.0,4.0,1,49,5,0,0,1
Germany,Roshani Chhetri,Computer Science,General,MS,Computer Science and engineering,TU Berlin,Fall-2012,1.2799999999999994,10,10,Tribhuvan University,,,,,,,,4.5,1,3,10,1,1,1
Germany,Jeevan Poudel,Chemical Engineering,Network Systems,MS,ECE,University of Tübingen,Fall-2013,1.66,10,10,Mumbai University,,,,,,45.0,35.0,4.5,1,31,7,0,0,0
Germany,Swastika Bhattarai,Civil Engineering,VLSI,MS,IT,University of Cologne,Fall-2010,1.1999999999999993,10,10,Osmania University,103.0,21.0,,,,,42.0,4.0,0,11,7,0,0,0
Germany,Sagar Shah,Computer Science,Wireless Networks,MS,M.Tech in Laser Technology,Humboldt University of Berlin,Fall-2013,1.5199999999999996,10,10,Tribhuvan University,100.0,18.0,,,,45.0,42.0,5.0,0,39,11,1,0,1
Germany,Roshani Magar,Computer Engineering/Comp Science,Tech consulting,MS,Software Institute,Humboldt University of Berlin,Fall-2014,1.1199999999999992,10,10,Kathmandu University,,,,,,40.0,38.0,5.0,1,0,3,0,0,0
Germany,Ganga Subedi,Computer Science,Wireless Communication,MS,EEE,University of Jena,Fall-2011,1.5999999999999996,10,10,Nepal Open University,,,,,,45.0,38.0,,0,43,6,0,0,0
Germany,Mohan Neupane,Electronics and Communication,Structural Engineering,MS,Telecommunication,University of Göttingen,Fall-2014,1.5,10,10,Agriculture and Forestry University,,,,,,48.0,,4.5,0,57,3,0,0,1
Germany,Kabita Dhakal,Electrical Engineering,Networking and Security,MS,Information Technology,Free University of Berlin,Fall-2013,1.5600000000000005,10,10,Manmohan Technical University,,,,,,,42.0,,0,44,8,0,0,0
Germany,Rajina Ojha,Computer Science,databases and allied fields,MS,mechanical,University of Hamburg,Fall-2012,1.1400000000000006,10,10,Rajarshi Janak University,,,,,,40.0,,4.0,0,34,6,0,0,0
Germany,Yubaraj Chalise,Electrical and Computer Engineering,Anticancer Drugs,MS,Electronics and Communication Engineering,University of Heidelberg,Fall-2008,1.6799999999999995,10,10,Mid-Western University,,,,,,40.0,42.0,5.0,0,59,0,0,1,1
Germany,Dipika Ghale,Computer Engineering,Graphics/Game Development,MS,Chemical Engineering,University of Jena,Fall-2011,1.84,10,10,Kathmandu University,,,,,,45.0,42.0,4.0,0,57,4,0,0,0
Germany,Krishna Dhungana,Electrical Engineering,Embedded/Commuication/VLSI,MS,BSC-COMPUTER SCIENCE,TU Berlin,Fall-2014,1.9000000000000004,10,10,Osmania University,,,,,,40.0,42.0,5.0,0,26,9,0,0,1
Germany,Bishnu Choudhury,Computer Science,Systems or Networks,MS,Electronics & Communication,University of Hamburg,Fall-2013,1.4000000000000004,10,10,Mid-Western University,,,,,,,38.0,4.0,0,49,11,0,0,1
Germany,Sandeep Baniya,Electrical Engineering,Networks,MS,Eletronics,University of Bremen,Fall-2011,1.6999999999999993,10,10,Far-Western University,,,,,,,38.0,4.0,0,32,1,0,0,1
Germany,Shruti Dhungana,Electrical Engineering,Embedded Systems Computer Networks.,MS,computers,University of Stuttgart,Fall-2014,1.8800000000000008,10,10,Agriculture and Forestry University,,,,,,40.0,42.0,5.0,0,17,5,1,0,1
Germany,Pritam Dangol,Electrical Engineering,Algorithms,MS,Chemical,University of Mannheim,Fall-2014,1.7400000000000002,10,10,Lumbini Buddhist University,76.0,28.0,,,,45.0,38.0,5.0,0,35,6,0,0,0
Germany,Suman Sahani,Chemical Engineering,Database / Mobile Computing / Security,MS,Electronics & Communication,University of Tübingen,Fall-2015,1.7400000000000002,10,10,Calcutta University,,,,,,48.0,42.0,,0,21,11,1,0,1
Germany,Akhil Modi,Electrical Engineering,Embedded System Robotics,MS,Mech,University of Mannheim,Fall-2013,1.9000000000000004,10,10,Rajarshi Janak University,,,,,,45.0,35.0,4.0,0,23,4,0,0,1
Germany,Govinda Kurmi,Computer Science,Business Analytics,MS/PhD,CSE,University of Ulm,Fall-2011,1.58,10,10,Mid-Western University,73.0,24.0,,,,,,4.5,0,26,1,0,0,1
Germany,Roshan Maharjan,Computer Science,ERP,MS,Information Technology,University of Freiburg,Fall,1.42,10,10,Nepal Open University,,,,,,45.0,42.0,5.0,2,29,3,0,0,1
Germany,Sagar Mainali,Mechanical Engineering,IC Engines Hybrid Propulsion,MS,CSE,University of Tübingen,Fall-2012,1.1999999999999993,10,10,Manmohan Technical University,,,,,,40.0,35.0,,0,46,2,0,0,1
Germany,Alisha Shrestha,MIS,DSP/Communications,MS,Electrical Engineering,University of Ulm,Fall-2013,1.8200000000000005,10,10,Gandaki University,,,,,,45.0,42.0,,1,2,10,0,2,0
Germany,Bishal Mandal,Information Systems,Not yet selected,MS,Electronics,Humboldt University of Berlin,Fall-2011,1.7400000000000002,10,10,Rajarshi Janak University,,,,,,40.0,38.0,5.0,0,15,11,1,0,1
Germany,Rajendra Luintel,Computer Science,Data Management,MS,Computer Science,University of Tübingen,Fall-2012,1.4000000000000004,10,10,Manmohan Technical University,,,,,,40.0,38.0,5.0,1,35,2,1,0,0
Germany,Pooja Pathak,Computer Science,MS,MS,Information technology,Technical University of Munich,Fall-2013,1.34,10,10,Osmania University,108.0,20.0,,,,48.0,38.0,,0,47,7,0,0,0
Germany,Akhil Thapa,Electrical Engineering,AI[NLP & Machine Learning] /Computer Networks,MS,Not Specified,University of Göttingen,Fall-2013,1.3599999999999994,10,10,Anna University,,,,,,,42.0,4.0,0,57,9,0,1,1
Germany,Yogesh Khadka,Computer Science,Enhanced oil recovery,MS,Electrical Engineering,University of Heidelberg,Fall-2012,1.0199999999999996,10,10,Nepal Open University,78.0,20.0,,,,48.0,42.0,,1,39,0,0,0,0
Germany,Shailesh Tharu,Mechanical Engineering,Computer Graphics,MS,ECE,University of Göttingen,Fall-2011,1.6199999999999992,10,10,Mid-Western University,,,,,,45.0,35.0,4.0,1,53,11,0,0,1
Germany,Archana Bajracharya,Computer Engineering / Computer Networking / Computer Science,Embedded Systems,MS,ECE,University of Jena,Fall-2016,1.2200000000000006,10,10,Lumbini Buddhist University,77.0,25.0,,,,48.0,,4.0,1,8,11,0,0,0
Germany,Binita Jha,Industrial Engineering,Heat Transfer,MS,CSE,University of Cologne,Fall,1.58,10,10,Pokhara University,,,,,,40.0,35.0,4.0,2,36,10,3,0,0
Germany,Sagar Chaurasiya,Materials Science & Engineering,Database/Systems,MS,Information Science,University of Jena,Fall-2011,1.4800000000000004,10,10,Pokhara University,,,,,,,,,2,10,0,0,0,1
Germany,Monika Thakuri,MIS,Information Assurance,MS,Electrical Engg,University of Freiburg,Fall-2012,1.08,10,10,Anna University,,,,,,48.0,,5.0,1,32,11,0,0,0
Germany,Rajan Sunuwar,Computer Science,Power/Energy Systems,MS,computer science,Karlsruhe Institute of Technology,Fall-2012,1.4600000000000009,10,10,Purbanchal University,,,,,,40.0,,4.5,0,40,6,0,0,0
Germany,Shiva Danuwar,Computer Engineering,Systems & Networks,MS,Information Technology,University of Tübingen,Fall-2015,1.92,10,10,Far-Western University,,,,,,48.0,38.0,5.0,1,28,4,1,0,1
Germany,Rita Hayu,MIS,Digital/Embedded Systems,MS,CIVIL,University of Göttingen,Fall-2015,1.3800000000000008,10,10,Kathmandu University,,,,,,45.0,42.0,4.0,0,29,1,0,0,1
Germany,Swastika Dhungana,Computer Science,CS,MS/PhD,CS,Technical University of Munich,Fall-2015,1.4800000000000004,10,10,Lumbini Buddhist University,,,,,,48.0,,,0,41,0,1,1,1
Germany,Narayan Lohani,Computer Science,Automotive Engineering,MS,ECE,University of Hamburg,Fall-2014,1.8000000000000007,10,10,Far-Western University,,,,,,,,4.5,1,49,3,0,0,0
Germany,Rajendra Miandad,Electrical Engineering,Networking and security,MS,Computer Engg,University of Göttingen,Fall-2011,1.9600000000000009,10,10,Pokhara University,,,,,,,38.0,4.0,0,47,6,0,0,0
Germany,Lokesh Koirala,Electrical Engineering,Engineering & Public Policy,MS,information management,Karlsruhe Institute of Technology,Fall-2011,1.8200000000000005,10,10,Purbanchal University,114.0,23.0,,,,48.0,42.0,5.0,2,15,0,1,1,0
Germany,Sabina Shah,Business Analytics,NLP,MS,Mechanical,Free University of Berlin,Fall-2014,2.0,10,10,Bangalore University,,,,,,48.0,38.0,,1,45,3,0,1,0
Germany,Shubham Baral,Computer Science,power and energy systems,MS/PhD,Chemical engg,Humboldt University of Berlin,Fall-2015,1.8000000000000007,10,10,Pune University,,,,,,,35.0,5.0,3,10,0,0,1,0
Germany,Sunil Bind,Computer Science,Networking and Security,MS,Information Technology,University of Tübingen,Fall-2007,1.16,10,10,Delhi University,,,,,,,,5.0,2,17,9,0,0,0
Germany,Yamuna Mukherjee,software engineering,Database/AI,MS,Electronics,University of Mannheim,Fall-2015,1.8000000000000007,10,10,Mid-Western University,,,,,,45.0,38.0,,0,10,10,0,0,0
Germany,Saroj Rajbanshi,Information Science,AI,PhD,Information Technology,University of Freiburg,Spring-2016,1.2799999999999994,10,10,Delhi University,,,,,,40.0,,,1,50,10,0,0,0
Germany,Raj Shrestha,Industrial Engineering,AI[NLP & Machine Learning] /Computer Networks,MS,ELECTRONICS,TU Berlin,Fall-2014,1.16,10,10,Nepal Open University,100.0,26.0,,,,48.0,38.0,4.0,0,56,7,0,0,0
Germany,Rajina Sunuwar,Electrical and Computer Engineering,Systems,MS,mechanical,University of Cologne,Fall-2014,1.7599999999999998,10,10,Manmohan Technical University,,,,,,48.0,35.0,4.0,0,49,6,0,0,0
Germany,Gita Devkota,Computer Science,Computer Vision,MS,Information Technology,University of Tübingen,Fall-2015,1.4600000000000009,10,10,Kathmandu University,81.0,27.0,,,,48.0,35.0,5.0,0,54,0,0,0,0
Germany,Raj Kewat,MIS,MIS,MS,Electrical and Electronics,University of Freiburg,Fall-2012,1.3800000000000008,10,10,Lumbini Buddhist University,,,,,,45.0,35.0,4.0,0,35,8,1,1,0
Germany,Shailesh Teli,Electronics and Communication,Telecom Management or Engineering management,MS,Computer Science and Engineering,University of Jena,Fall-2015,1.2400000000000002,10,10,Rajarshi Janak University,85.0,19.0,,,,,38.0,4.0,0,52,0,0,0,0
Germany,Ganga Bhusal,Computer Engineering/Comp Science,Manufacturing,MS,ELECTRONICS AND COMMUNICATION,LMU Munich,Fall-2011,1.5199999999999996,10,10,Kathmandu University,,,,,,,38.0,,1,29,1,0,0,1
Germany,Upendra Rana,Electrical Engineering,Computer Networks & Communication,MS,CSE,LMU Munich,Fall-2012,1.7599999999999998,10,10,Agriculture and Forestry University,,,,,,45.0,,,1,51,4,0,0,0
Germany,Santosh Giri,Computer Science,AI Data Mining ML,PhD,Not Specified,University of Heidelberg,Fall-2013,1.5600000000000005,10,10,Manmohan Technical University,,,,,,48.0,,4.0,0,22,2,0,0,1
Germany,Prem Sigdel,Aerospace Engineering,Information Security,MS,Mechanical,University of Ulm,Fall-2012,1.3000000000000007,10,10,Jadavpur University,82.0,21.0,,,,45.0,,4.0,1,45,7,0,0,1
Germany,Chandan Darai,Electrical Engineering,AI,MS,Electronics,University of Leipzig,Fall-2012,1.3599999999999994,10,10,Mumbai University,,,,,,,35.0,4.0,0,42,4,1,1,1
Germany,Rajeev Bastola,Electrical Engineering,networks,MS,Computer Science,University of Göttingen,Fall-2011,1.3200000000000005,10,10,Pune University,,,,,,,,,0,19,1,0,0,0
Germany,Zeenat Keshari,Computer Science,General,MS,Computer Science and Engineering,University of Bonn,Fall-2011,1.1199999999999992,10,10,Mumbai University,102.0,28.0,,,,48.0,38.0,,1,53,0,0,0,0
Germany,Sushila Ansari,Computer Science,Communications & Networking,MS,Mechanical,TU Berlin,Fall-2012,1.7799999999999994,10,10,Kathmandu University,,,,,,45.0,35.0,4.5,0,13,1,0,0,0
Germany,Nischal Kunwar,Electrical and Computer Engineering,Communications,MS,Mechanical Engineering,RWTH Aachen University,Fall-2013,1.0199999999999996,10,10,Tribhuvan University,94.0,21.0,,,,40.0,35.0,,0,59,2,0,1,0
Germany,Alisha Koirala,Civil Engineering,CFD Propulsion Combustion,MS,E&C;,University of Cologne,Fall-2011,1.08,10,10,Pokhara University,75.0,23.0,,,,45.0,42.0,,1,36,8,0,1,0
Germany,Rita Bista,Telecommunication,Networking,MS,IT,University of Hamburg,Spring-2016,1.1799999999999995,10,10,Gandaki University,,,,,,40.0,35.0,4.0,0,37,7,0,0,1
Germany,Anjali Lal,Comp Science/Comp Networks/Comp Engg,Network Security,MS,Electronics,LMU Munich,Fall-2011,1.9000000000000004,10,10,Gandaki University,,,,,,40.0,35.0,4.0,0,23,3,0,0,0
Germany,Shova Ghosh,MIS,Digital Signal Processing,MS,Mechanical,University of Jena,Fall-2013,1.2599999999999998,10,10,Osmania University,,,,,,48.0,35.0,4.5,1,29,9,1,0,0
Germany,Aayush Keshari,Computer Engineering / Computer Networking / Computer Science,Networking,MS,Information Technology,University of Bonn,Fall-2014,1.6799999999999995,10,10,Manmohan Technical University,79.0,29.0,,,,45.0,42.0,,1,4,9,0,0,1
Germany,Mayank Gupta,Computer Science,Embedded Systems Architecture,MS,Computer science,University of Leipzig,Fall-2013,1.7200000000000006,10,10,Kathmandu University,,,,,,,,4.5,0,21,0,1,2,1
Germany,Shruti Kunwar,Chemical Engineering,VLSI/EMBEDED,PhD,Not Specified,University of Freiburg,Fall-2011,1.1199999999999992,10,10,Bangalore University,,,,,,40.0,35.0,5.0,1,42,7,0,0,1
Germany,Manju Parajuli,Computer Science,Machine Learning / Data Mining,MS,ECE,Free University of Berlin,Fall-2015,1.4600000000000009,10,10,Kathmandu University,,,,,,45.0,38.0,4.5,0,16,2,0,0,1
Germany,Mohan Mirza,Computer Science,Signal Processing Networks,MS,Computer Engg.,LMU Munich,Fall-2011,1.5600000000000005,10,10,Lumbini Buddhist University,,,,,,,42.0,4.0,0,22,0,0,0,0
Germany,Pooja Verma,MIS,VLSI,MS,Computer Science and Engineering,University of Stuttgart,Fall-2015,1.3599999999999994,10,10,Nepal Open University,,,,,,,35.0,4.0,0,54,4,0,0,0
Germany,Arjun Gautam,Computer Engineering / Computer Networking / Computer Science,BA/consulting/Data Analytics,MS,ECE,University of Leipzig,Fall-2013,1.7400000000000002,10,10,Lumbini Buddhist University,88.0,24.0,,,,40.0,,5.0,0,37,8,0,0,0
Germany,Pooja Rai,Computer Engineering,OS Prgramming languages AI,MS,Computer Science and Engineering,University of Heidelberg,Fall-2011,1.8599999999999997,10,10,Tribhuvan University,,,,,,,,4.5,0,7,5,0,0,1
Germany,Kalpana Raut,Computer Science,ITM,MS/PhD,INDUSTRIAL BIOTECHNOLOGY,Humboldt University of Berlin,Fall-2011,1.9399999999999995,10,10,Kathmandu University,,,,,,48.0,42.0,4.0,1,35,3,0,0,1
Germany,Bishal Parajuli,Computer Science,Network / OS,MS,Electronics & Communications Engg,University of Leipzig,Fall-2015,1.0999999999999996,10,10,Far-Western University,,,,,,,38.0,4.0,0,41,1,0,0,0
Germany,Narayan Rai,Mechanical Engineering,Control systems,MS,Information Technology,University of Bonn,Fall-2014,1.66,10,10,Anna University,,,,,,,35.0,4.0,2,53,0,1,0,1
Germany,Roshani Acharya,Electrical Engineering,Human Factors/Ergonomics,MS,IT,University of Leipzig,Fall-2015,1.0399999999999991,10,10,Tribhuvan University,98.0,27.0,,,,48.0,38.0,,0,37,8,0,1,0
Germany,Pritam Kumal,Computer Science,OS networks,MS,IT,University of Leipzig,Fall-2013,1.0600000000000005,10,10,Mid-Western University,,,,,,48.0,38.0,,0,12,11,0,0,0
Germany,Tika Chalise,Computer engineering VLSI CAD,AI[NLP & Machine Learning] /Computer Networks,MS,Electronics and Communication,University of Stuttgart,Fall-2012,1.0399999999999991,10,10,Delhi University,,,,,,48.0,,5.0,0,54,9,0,1,1
Germany,Dev Chand,Computer Science,CFD,MS,Computer Science,University of Mannheim,Fall-2012,2.0,10,10,Osmania University,112.0,19.0,,,,48.0,,5.0,0,11,10,1,0,0
Germany,Luna Tamang,Mechanical Engineering,Computer Architecture,MS,Manufacturing,TU Berlin,Fall-2013,1.66,10,10,Kathmandu University,,,,,,40.0,35.0,4.0,1,59,10,0,1,0
Germany,Govinda Majhi,Electrical Engineering,BI,MS,Computer,TU Berlin,Fall-2013,1.2200000000000006,10,10,Mid-Western University,,,,,,48.0,42.0,5.0,0,28,11,0,1,1
Germany,Anju Ojha,Computer Engineering,Power Systems,MS,Computer Science,University of Göttingen,Fall-2012,1.66,10,10,Rajarshi Janak University,,,,,,,38.0,5.0,0,39,9,0,0,0
