destination_country,userName,major,specialization,program,department,univName,termAndYear,cgpa,cgpaScale,topperCgpa,ugCollege,toeflScore,toeflEssay,greV,greQ,greA,gmatQ,gmatV,gmatA,researchExp,industryExp,internExp,journalPubs,confPubs,admit
UK,Dinesh Bhattarai,Computer Science,Information Technology,MS,EEE,University of Manchester,Fall-2013,8.22,10,10,Kathmandu University,109.0,24.0,,,,45.0,42.0,5.0,1,59,2,0,0,0
UK,Gagan Jaiswal,Computer Engineering / Electrical Computer Engineering,DSP/Image Processing,MS,ECE,University of Nottingham,Fall,9.46,10,10,Pune University,97.0,18.0,,,,48.0,42.0,5.0,0,57,11,0,0,0
UK,Ashim Mahara,Computer Science,Networking,MS,Information Technology,University of Edinburgh,Fall-2012,7.58,10,10,Kathmandu University,,,,,,,42.0,4.5,1,38,6,0,0,1
UK,Aarati Basnet,Computer Science,Systems(OS Comp Arch Parallel and Distributed Computing networking) & NLP(New found love),MS,Information Technology,University of Edinburgh,Fall-2012,5.67,10,10,Mid-Western University,76.0,18.0,,,,45.0,42.0,5.0,0,2,3,0,1,0
UK,Santosh Miandad,Industrial Engg/Robotics,System Health Management,MS,Computer Scinece,University of Warwick,Fall-2012,7.87,10,10,Agriculture and Forestry University,99.0,20.0,,,,45.0,,4.0,0,12,7,0,0,1
UK,Ankit Gurung,Computer Science,none,MS,Information Technology,University of York,Fall-2012,5.82,10,10,Mumbai University,,,,,,48.0,,4.5,0,39,2,0,0,0
UK,Govinda Poudel,Civil Engineering,Applied Operations Research and Manufacturing,MS,Information Technology,King's College London,Fall-2012,8.27,10,10,Purbanchal University,,,,,,40.0,,4.0,1,6,1,0,0,0
UK,Yashoda Sheikh,Civil Engineering,Program Analysis,MS,Electrical and Electronics Engineering,University of York,Fall-2014,8.48,10,10,Pokhara University,92.0,24.0,,,,45.0,42.0,4.0,0,52,1,0,0,1
UK,Shila Dhakal,Electronics & Communication,Geotechnical/ Construction material,MS,Civil,Imperial College London,Fall-2011,7.99,10,10,Kathmandu University,99.0,27.0,,,,40.0,42.0,4.0,1,30,7,0,0,0
UK,Prerana Kattel,Civil Engineering,Programming Languages and Compilers,MS,Computer Science,University of Oxford,Fall-2014,8.06,10,10,Far-Western University,110.0,29.0,,,,,35.0,4.0,0,9,1,0,3,0
UK,Dev Yogi,Computer Science,Embedded Systems,MS,Electronics and Instrumentation Engineering,University of Bristol,Fall-2015,7.18,10,10,Pokhara University,99.0,24.0,,,,45.0,35.0,4.5,1,48,0,1,0,0
UK,Pooja Neupane,Mechanical Engineering,Data science,MS,Not Specified,University of Sheffield,Fall-2014,8.38,10,10,Kathmandu University,71.0,23.0,,,,48.0,35.0,4.0,0,8,2,0,0,0
UK,Bishnu Devkota,Computer Science,AI,MS,Information Technology,University of Nottingham,Fall-2013,7.17,10,10,Mid-Western University,81.0,27.0,,,,48.0,35.0,4.5,0,11,1,0,1,1
UK,Mayank Rana,Electrical Engineering,Theory of Computation,MS,Mechanical with spl. in Energy,University of Oxford,Fall-2011,8.09,10,10,Anna University,71.0,21.0,,,,48.0,38.0,5.0,1,10,2,1,0,0
UK,Meena Sapkota,Electronics and Communication,DSP,MS,computer science,University of Exeter,Fall-2014,6.1,10,10,Agriculture and Forestry University,,,,,,45.0,42.0,5.0,0,26,8,0,0,1
UK,Roshan Khadka,Computer Science,Neuroengineering,MS,Computer Engineering,University College London,Fall-2011,6.22,10,10,Calcutta University,75.0,26.0,,,,40.0,,4.0,0,22,2,0,1,0
UK,Roshani Sharma,Electrical and computer science,System/Netwrok,MS/PhD,Computer Science and Engineering,University of Exeter,Fall-2013,9.83,10,10,Delhi University,78.0,25.0,,,,40.0,35.0,5.0,1,13,11,0,1,1
UK,Bikash Sah,Computer Science,Networks,MS,Electronics and Communication,University of York,Fall-2013,8.19,10,10,Purbanchal University,92.0,18.0,,,,40.0,38.0,,1,49,2,0,0,1
UK,Dipak Bista,Computer Science,Embedded Systems Computer Engineering,MS,Instrumentation and Control Engg,University of Leeds,Fall-2012,5.52,10,10,Kathmandu University,,,,,,45.0,35.0,,0,10,11,0,0,0
UK,Kabita Basnet,Electrical Engineering,ECE/TELECOMM,MS,Information Technology,Imperial College London,Fall-2015,7.66,10,10,Agriculture and Forestry University,93.0,28.0,,,,48.0,35.0,5.0,0,30,2,0,1,1
UK,Rupsha Mukherjee,Computer Science,DSP,MS,IT,University of Edinburgh,Fall-2011,7.85,10,10,Mid-Western University,84.0,20.0,,,,40.0,38.0,,3,21,8,0,0,1
UK,Ankit Sharma,Computer Science,Mechanics Automobile,MS,Mechanical,University of Edinburgh,Fall,5.59,10,10,Tribhuvan University,81.0,28.0,,,,45.0,38.0,,1,40,5,1,1,0
UK,Gita Dangi,Computer Science,AI Databases,MS,Computer Science and Engineering,University of Birmingham,Fall-2012,6.33,10,10,Tribhuvan University,100.0,19.0,165.0,163.0,4.2,40.0,38.0,,0,28,10,1,0,0
UK,Yashoda Chakraborty,Engineering Management,Automotive Automation Design,MS,Not Specified,Queen Mary University of London,Fall-2015,9.41,10,10,Rajarshi Janak University,,,,,,,,4.5,0,19,11,0,0,0
UK,Sharmila Majhi,Computer Engineering,Big Data/ ML,MS,Chemical Engineering,London School of Economics,Fall-2014,8.81,10,10,Purbanchal University,,,,,,40.0,35.0,5.0,0,57,1,0,0,0
UK,Aarati Verma,Mechanical Engineering,or Industrial Engineering,MS,Electronics and communications engineering,University of Southampton,Fall-2015,5.75,10,10,Rajarshi Janak University,104.0,18.0,,,,40.0,38.0,5.0,2,17,3,0,0,1
UK,Kalpana Hussain,MIS,Electronic Circuits and Systems,MS,CS,University of Manchester,Fall-2013,8.62,10,10,Manmohan Technical University,78.0,25.0,,,,45.0,38.0,4.5,0,49,0,0,0,0
UK,Kabita Banerjee,Computer Science,Artificial Intelligence/Data Mining/Machine Learning,MS,Computer Engineering,Queen Mary University of London,Fall-2013,9.67,10,10,Lumbini Buddhist University,95.0,18.0,,,,48.0,,5.0,1,16,1,0,0,0
UK,Kalpana Khan,Mechanical Engineering,networks,MS,IT,University of Sheffield,Fall-2011,8.7,10,10,Gandaki University,,,,,,48.0,42.0,4.5,0,4,6,0,0,0
UK,Sagar Belbase,Biomedical Engineering,Database Animation Technology,MS,Biomedical engineering,University of Bath,Fall-2015,8.43,10,10,Gandaki University,,,,,,,42.0,5.0,0,36,0,1,2,1
UK,Bharat Prajapati,Mechanical Engineering,Embedded systems Parallel programming Image Processing,MS/PhD,I.T.,University of Nottingham,Fall-2012,6.5,10,10,Calcutta University,,,,,,,,,0,16,4,1,1,0
UK,Hemant Malla,Electrical Engineering,Design and Manufacturing or Engineering Mechanics,MS,Information Science,King's College London,Fall-2012,9.1,10,10,Mid-Western University,111.0,24.0,168.0,146.0,3.1,,35.0,5.0,0,25,10,0,1,1
UK,Anita Koirala,Computer Science,vlsi power electronics,Both MS and PhD,Civil Engineering,University of Birmingham,Fall-2012,8.9,10,10,Gandaki University,92.0,29.0,,,,48.0,38.0,5.0,0,7,2,0,0,0
UK,Aditya Lodhi,Computer Science,Electronics,MS,Mechanical,University of Bristol,Fall-2011,9.2,10,10,Rajarshi Janak University,73.0,29.0,147.0,155.0,3.2,40.0,42.0,4.5,0,59,1,0,0,0
UK,Sunita Kushwaha,Computer Science,Automotive/Dynamics/Design,MS,Information Technology,University of Exeter,Fall-2013,6.53,10,10,Delhi University,,,,,,,42.0,5.0,0,47,7,0,0,1
UK,Deepak Devkota,Civil Engineering,Embedded Systems,MS,Information Technology,University of Cambridge,Fall-2013,9.53,10,10,Bangalore University,113.0,24.0,,,,,38.0,4.0,1,54,2,0,1,1
UK,Alisha Koirala,Computer Science,Industrial and Systems (Optimization),MS,Computer Science and Engineering,University of Exeter,Fall-2015,9.37,10,10,Rajarshi Janak University,89.0,25.0,,,,45.0,38.0,5.0,0,9,8,0,0,1
UK,Arjun Dangi,MIS,Networks Artificial Intelligence,MS/PhD,Electronics and Communication,University of Exeter,Fall-2011,8.52,10,10,Gandaki University,114.0,25.0,,,,45.0,38.0,4.0,1,52,6,0,1,0
UK,Priyanka Koirala,Electronics and Communication,Networking,MS,ECE,Imperial College London,Fall-2012,8.1,10,10,Tribhuvan University,81.0,26.0,,,,48.0,,5.0,2,16,9,1,1,1
UK,Lokesh Sharma,Computer Science,VLSI Design,MS,ECE,University of Oxford,Fall-2014,9.88,10,10,Delhi University,72.0,18.0,151.0,149.0,2.5,40.0,38.0,4.5,0,8,9,0,0,1
UK,Prashant Kunwar,Computer Science,Wireless Communications,MS,electronics and telecom,Queen Mary University of London,Spring-2014,8.91,10,10,Gandaki University,100.0,28.0,,,,45.0,,4.0,2,55,4,1,0,0
UK,Gaurav Luintel,Computer Science,Controls/Power electronics,MS,Computer Science,University of Birmingham,Fall-2014,6.16,10,10,Far-Western University,,,,,,45.0,35.0,4.0,0,55,7,0,0,0
UK,Yogesh Dhungana,Industrial Engineering,Machine Learning,MS,EXTC,University of Warwick,Fall-2014,7.93,10,10,Delhi University,108.0,28.0,,,,40.0,38.0,4.5,0,51,11,0,1,0
UK,Suraj Gyawali,Electrical Engineering,Computer Vision Image Processing,MS,Electronics and Electrical Communication,University of Exeter,Fall-2015,7.09,10,10,Pune University,79.0,22.0,,,,40.0,38.0,4.0,0,27,11,0,0,0
UK,Ramesh Bista,Computer Science,VLSI/Computer Architecture/Mixed Signal,MS,Computer Science,University of Southampton,Fall-2013,5.87,10,10,Nepal Open University,109.0,24.0,,,,45.0,35.0,,0,22,9,0,0,0
UK,Rajendra Shakya,CS / MSIS / ITM,Distributed Computing,MS,Computer Science,University of Bristol,Fall,8.41,10,10,Pokhara University,114.0,25.0,,,,48.0,42.0,4.5,1,49,4,0,1,0
UK,Rekha Kumal,Computer Science,Computer Networks,MS,Information Technology,University of Bristol,Fall-2013,7.74,10,10,Pokhara University,73.0,28.0,,,,40.0,42.0,5.0,0,28,10,0,0,1
UK,Bina Khan,Electrical Engineering,Marketing,MS,Electrical Engineering,Imperial College London,Fall-2013,7.16,10,10,Osmania University,80.0,26.0,,,,40.0,38.0,,0,38,2,0,0,0
UK,Prashant Bajracharya,MIS,VLSI,MS,Biomedical Engineering,London School of Economics,Fall-2014,5.82,10,10,Mid-Western University,75.0,24.0,,,,,38.0,4.0,0,33,1,0,0,0
UK,Milan Basnet,Electrical Engineering,Embedded systems,MS,Mechanical Engineering,University of Cambridge,Fall-2014,6.19,10,10,Bangalore University,94.0,20.0,,,,48.0,38.0,,0,25,7,0,0,1
UK,Ashish Bista,Computer Science,VLSI Design,MS,CSE,University of Exeter,Fall-2011,6.65,10,10,Agriculture and Forestry University,98.0,19.0,,,,40.0,,4.0,1,44,11,0,1,0
UK,Nabin Dahal,Civil Engineering,Construction managment and engineering,MS,Computer Engineering,University of Oxford,Fall-2011,9.03,10,10,Pokhara University,94.0,20.0,,,,45.0,,5.0,1,34,11,0,0,0
UK,Shashank Pathak,Computer Science,computer vision,MS,Computer Science & IT,University College London,Fall-2014,6.75,10,10,Lumbini Buddhist University,86.0,21.0,,,,45.0,,5.0,0,53,7,0,0,1
UK,Dipesh Thulung,Computer Science,Embedded Sys/Networking,MS,Electronics and Comm.,London School of Economics,Fall-2011,9.32,10,10,Manmohan Technical University,103.0,23.0,153.0,163.0,3.1,48.0,38.0,4.0,1,40,11,0,0,0
UK,Alok Adhikari,Electrical and Computer Engineering,Artificial Intelligence Planning,MS,Computer science,University of Sheffield,Fall-2011,6.19,10,10,Nepal Open University,81.0,18.0,,,,40.0,35.0,4.0,0,59,11,0,1,1
UK,Dipak Baniya,Computer Science,CFD/Computational Engineering,MS,Mechanical(specialization in Energy),University of Leeds,Fall-2013,6.99,10,10,Lumbini Buddhist University,97.0,22.0,,,,48.0,42.0,5.0,2,57,0,1,1,0
UK,Prerana Maskey,Computer Science,Information Security,MS,Electronics & Instrumentation,University of Leeds,Fall-2012,6.63,10,10,Rajarshi Janak University,97.0,29.0,,,,40.0,,4.5,1,11,10,0,0,0
UK,Gagan Parajuli,Computer Science,CS,MS,EXTC,University of Birmingham,Fall-2013,9.18,10,10,Nepal Open University,92.0,29.0,,,,,42.0,5.0,0,26,11,0,0,1
UK,Gita Guragain,Electrical and Electronics,Propulsion/CFD,MS,ECE,University of Bristol,Fall-2014,8.67,10,10,Delhi University,,,,,,45.0,35.0,4.5,0,53,2,0,0,0
UK,Saurav Guragain,Civil Engineering,Distributed Systems,MS,Computer Engineering,King's College London,Fall-2013,6.7,10,10,Mumbai University,,,,,,40.0,38.0,,0,12,6,0,0,0
UK,Laxmi Gyawali,MIS,Data Analytics and Distributed Computing,Both MS and PhD,Electrical and Electronics,University of Warwick,Fall-2007,8.67,10,10,Manmohan Technical University,111.0,23.0,,,,48.0,38.0,,1,24,4,0,0,1
UK,Namrata KC,Civil Engineering,Embedded Systems and Computer Architecture,MS,Mechanical Engineering,University of Manchester,Fall-2014,6.6,10,10,Purbanchal University,84.0,27.0,,,,48.0,35.0,4.0,1,43,9,1,1,1
UK,Aditya Danuwar,Electrical Engineering,Cloud Computing,MS,Information Science and Engineering,University of Bristol,Spring-2012,7.21,10,10,Purbanchal University,109.0,29.0,,,,45.0,35.0,4.0,0,30,0,0,0,1
UK,Yogesh Gautam,Information Science,Embedded systems,MS,Comps,University of Cambridge,Fall-2012,7.15,10,10,Rajarshi Janak University,89.0,25.0,,,,,42.0,4.0,0,25,3,0,0,1
UK,Aarav Roy,Electronics and Communication,Fluid dynamics,MS,Computer Engineering,London School of Economics,Fall-2013,9.8,10,10,Jadavpur University,101.0,29.0,,,,,,,0,43,0,0,1,1
UK,Bhawana Bastola,Computer Science,Data science Networking,MS,Electronics Engineering,Queen Mary University of London,Fall-2011,5.74,10,10,Delhi University,91.0,22.0,148.0,145.0,2.9,40.0,38.0,4.0,1,9,2,0,0,0
UK,Sangita Pathak,Electrical Engineering,Design,MS,Electrical and Electronics Engineering,University of Oxford,Fall-2015,9.15,10,10,Agriculture and Forestry University,102.0,24.0,,,,45.0,42.0,,0,37,6,0,0,0
UK,Nabin Tiwari,Computer Science,Thermal,MS,Computer Science,University of Nottingham,Fall-2014,7.42,10,10,Mumbai University,112.0,23.0,,,,45.0,38.0,,0,56,8,0,0,1
UK,Rajina Begum,Computer Science,Digital VLSI,MS,ee,University College London,Fall-2015,6.89,10,10,Agriculture and Forestry University,73.0,23.0,,,,,38.0,5.0,0,21,11,0,0,1
UK,Manish Luintel,Electrical Engineering,Networks or Security,MS,Electronics and Communication Department,University of Birmingham,Fall-2013,9.15,10,10,Tribhuvan University,114.0,28.0,,,,40.0,35.0,4.0,0,27,9,0,0,0
UK,Rajesh Prajapati,Computer Engineering,Security,MS,CSE,University of Bath,Fall-2013,9.73,10,10,Jadavpur University,75.0,27.0,,,,45.0,42.0,,1,48,0,0,0,1
UK,Prashant Tiwari,MIS,optics,MS,ISE,University of Southampton,Fall-2012,9.91,10,10,Calcutta University,110.0,22.0,,,,40.0,42.0,4.0,0,41,3,0,2,1
UK,Rajendra Mijar,Computer Science,Distributed Systems,MS,Electronics & Communication,University of Southampton,Fall-2014,9.09,10,10,Nepal Open University,107.0,18.0,,,,48.0,42.0,4.0,0,29,6,1,0,1
UK,Uma Hayu,Industrial Engineering,Computer Networks,MS,computer science,University of Bath,Fall-2011,8.93,10,10,Tribhuvan University,,,,,,48.0,35.0,,0,48,11,1,0,1
UK,Saroj Yadav,Electrical Engineering,Networking/Database,MS,EEE,King's College London,Fall-2012,8.01,10,10,Tribhuvan University,113.0,26.0,,,,,,4.0,0,12,8,0,1,1
UK,Bishnu Choudhury,Computer Engineering,Theory,MS,Computer Science and Engineering,University of Bristol,Fall-2015,6.67,10,10,Lumbini Buddhist University,,,,,,45.0,42.0,4.5,0,55,1,0,1,0
UK,Karuna Upreti,Electrical Engineering,Power Systems,MS,Information Technology,University of Nottingham,Fall-2015,8.18,10,10,Gandaki University,109.0,20.0,,,,48.0,,4.5,1,18,10,0,1,0
UK,Shailesh Danuwar,Electronics and Communication,Information Security,MS,Not Specified,University of Southampton,Fall-2013,7.9,10,10,Bangalore University,100.0,19.0,,,,40.0,42.0,5.0,0,56,4,2,0,1
UK,Binod Pathak,Computer Science,structures,MS,information science and engg,Queen Mary University of London,Fall-2015,8.17,10,10,Nepal Open University,91.0,29.0,,,,40.0,42.0,,0,56,0,0,0,1
UK,Shankar Bajracharya,Computer Science,Embedded Systems & Energy,MS,Electrical Engineering,London School of Economics,Fall-2015,8.05,10,10,Pokhara University,99.0,27.0,,,,48.0,,4.0,0,2,11,0,1,0
UK,Pradeep Thapa,Electronics and Communication,Design/ Automobiles,MS,Electronics Engineering,University of Bristol,Fall-2013,7.89,10,10,Lumbini Buddhist University,,,,,,45.0,42.0,4.5,0,57,0,0,0,0
UK,Suraj Kushwaha,Computer Engineering,Parallel Computing or Computer Networks and Security,MS,Mechanical Engineering,University of Oxford,Fall-2012,6.48,10,10,Manmohan Technical University,103.0,28.0,163.0,145.0,4.2,,,5.0,0,13,6,0,0,1
UK,Laxmi Gautam,Computer Science,BI,MS,CS,London School of Economics,Fall-2013,8.71,10,10,Mumbai University,,,,,,,38.0,4.5,0,46,0,1,0,1
UK,Shiva Bista,Electrical Engg/ comp engg,Databases and Data Mining,MS,computer,University College London,Fall-2013,9.13,10,10,Rajarshi Janak University,76.0,22.0,,,,48.0,35.0,4.5,0,26,4,0,0,0
UK,Madan Joshi,Electronics and Communication,Embedded Systems,MS,Computer Science,University of Oxford,Fall-2013,7.05,10,10,Far-Western University,82.0,27.0,,,,45.0,,4.5,0,57,5,0,0,1
UK,Barsha Kurmi,MIS,Security/Theory,MS,Computer Science and Engineering,King's College London,Spring-2008,9.44,10,10,Nepal Open University,88.0,25.0,,,,40.0,38.0,4.5,0,11,5,0,1,0
UK,Tika Chaudhary,Electrical and Computer Engineering,Renewable energy,MS,Computer Engineering,University of Warwick,Fall-2011,5.94,10,10,Kathmandu University,81.0,22.0,,,,40.0,38.0,4.5,1,22,5,0,1,1
UK,Rakesh Teli,Computer Science,Power and Energy Systems,MS,Not Specified,Queen Mary University of London,Fall-2013,8.98,10,10,Mid-Western University,105.0,23.0,,,,45.0,42.0,4.0,0,1,3,0,0,0
UK,Rita Belbase,MIS,Database,MS,CS,University of Manchester,Fall-2011,8.86,10,10,Pokhara University,105.0,21.0,147.0,146.0,3.3,48.0,38.0,4.5,1,11,7,1,0,1
UK,Sagar Shah,MIS,power systems,MS,computer engineering,King's College London,Fall-2012,5.8,10,10,Nepal Open University,112.0,23.0,,,,40.0,42.0,4.0,0,42,8,0,0,0
UK,Sunil Kumal,Computer Science,Telecommunications,MS,Electronics,University of Exeter,Fall-2014,7.34,10,10,Agriculture and Forestry University,,,,,,45.0,,4.0,0,9,6,0,2,0
UK,Shova Khadka,Computer Science,embedded/control system,MS/PhD,ece,University of York,Fall,8.2,10,10,Delhi University,98.0,21.0,,,,45.0,35.0,4.0,0,12,8,0,0,1
UK,Dipika Rajbanshi,MIS,Network security,MS,Electronics and Communication Engineering,King's College London,Fall-2011,9.84,10,10,Delhi University,104.0,27.0,,,,,35.0,,0,27,1,0,0,0
UK,Sanjay Poudel,Engineering Management,Building materials,MS,CSE,University of Leeds,Fall-2015,8.98,10,10,Mid-Western University,84.0,22.0,,,,40.0,42.0,5.0,1,13,6,0,0,1
UK,Sagar Begum,Computer Science,BE COmputer Science,MS,Electrical & Electronics Engineering,University of Bath,Fall-2013,8.66,10,10,Mumbai University,79.0,24.0,,,,48.0,35.0,4.5,0,58,10,0,0,0
UK,Manish Banerjee,Computer vision/image-video processing,Signal Processing & Communication,MS,telecommunication,University of Manchester,Fall-2011,8.2,10,10,Osmania University,71.0,26.0,,,,40.0,38.0,5.0,1,41,0,0,0,0
UK,Rakesh Kandel,Electronics and Communication,Communications,MS,Chemistry,University of Edinburgh,Spring-2013,5.83,10,10,Mid-Western University,95.0,25.0,,,,40.0,35.0,5.0,0,16,9,1,0,1
UK,Jagat Miandad,Computer Science,VLSI Signal Proc,MS,Electronics & Communication,University of Bath,Fall-2015,6.9,10,10,Kathmandu University,106.0,23.0,,,,48.0,35.0,,1,11,2,1,0,0
UK,Alisha Shakya,Chemical Engineering,Operating Systems,MS,Mechanical Engineering,University College London,Fall-2014,5.78,10,10,Gandaki University,82.0,21.0,,,,,38.0,5.0,0,3,11,1,0,0
UK,Rajeev Rijal,Computer Engineering,Networking,MS,Computer Science and Engineering,University of Southampton,Spring-2015,7.44,10,10,Lumbini Buddhist University,,,,,,48.0,,4.5,0,0,9,0,1,1
UK,Santosh Hayu,Computer Science,Analog and Mixed Signal IC Design,MS,School of Management,Imperial College London,Fall-2014,6.02,10,10,Mumbai University,74.0,25.0,,,,,35.0,4.5,1,46,2,0,0,0
UK,Rahul Mijar,Computer Science,VLSI,MS,Computer Engineering,University of Exeter,Fall-2015,8.03,10,10,Rajarshi Janak University,70.0,21.0,,,,,35.0,4.0,0,37,11,0,0,0
UK,Sarita Kafle,Industrial Engineering,Databases,MS,Electronics and telecommunication,University of Sheffield,Fall-2014,8.24,10,10,Far-Western University,90.0,20.0,,,,45.0,,4.0,0,42,8,0,1,0
UK,Dipak Bastola,Electronics and Communication,AI.Data Mining Machine Learning,MS,Telecommunication,King's College London,Fall-2014,8.25,10,10,Agriculture and Forestry University,109.0,26.0,,,,,,4.0,0,39,8,0,1,0
UK,Prakash Sunuwar,MS Analytics/ MIS,computer networks,MS,Computer Engineering,University of Bath,Fall-2011,7.7,10,10,Osmania University,,,,,,45.0,42.0,,0,6,7,0,0,0
UK,Anil Ghimire,MIS,Power systems,MS,Electronics Engg,University of Edinburgh,Fall-2013,9.59,10,10,Anna University,108.0,29.0,,,,,42.0,4.0,0,53,4,0,0,1
UK,Bina Chaudhary,Computer Science,automotive,MS,Bilogical Science and Computer Science,University of Edinburgh,Fall-12,7.68,10,10,Rajarshi Janak University,99.0,29.0,,,,48.0,35.0,,0,26,6,0,1,0
UK,Aayush Basnet,Electrical Engineering,embedded systems / vlsi,MS,Information Technology,Imperial College London,Fall-2014,6.01,10,10,Jadavpur University,,,,,,40.0,42.0,4.5,1,13,4,1,0,0
UK,Prakash Miandad,Computer Science,Traditional Track,MS,Mechanical,University of Nottingham,Fall-2015,7.19,10,10,Anna University,98.0,20.0,,,,45.0,42.0,,1,39,2,0,0,0
UK,Swastika Koirala,MIS,MIS,MS,mechanical engineering,University of Bristol,Fall-2011,7.14,10,10,Calcutta University,98.0,28.0,,,,,35.0,4.5,0,57,8,0,0,1
UK,Ganga Thapa,Electronics and Communication,Communication Engineering,MS,Computer Engineering,University of Birmingham,Fall-2014,9.29,10,10,Nepal Open University,101.0,21.0,,,,,38.0,4.0,1,17,9,0,0,0
UK,Om Kurmi,Computer Science,Embedded Systems/Computer Systems,MS,Mechanical,University of Sheffield,Fall-2013,7.86,10,10,Manmohan Technical University,92.0,27.0,,,,,,5.0,0,44,4,1,0,1
UK,Dipika Budhathoki,Electronics and Communication,Heat Transfer,MS,Computer Science and Engineering,University of Southampton,Fall-2011,9.46,10,10,Lumbini Buddhist University,76.0,26.0,,,,45.0,35.0,,0,29,6,0,1,1
UK,Dipak Budhathoki,Mechanical Engineering,Communications,MS,Not Specified,University of Leeds,Fall-2006,8.35,10,10,Mid-Western University,113.0,22.0,,,,,42.0,4.5,2,14,5,0,3,1
UK,Shailesh Rana,Computer Science,VLSI,MS,ECE,Imperial College London,Fall-2013,7.06,10,10,Agriculture and Forestry University,81.0,20.0,,,,40.0,,,0,59,10,1,0,1
UK,Sanjay Roy,Computer Science,AI / ML,MS,CSE,University of York,Fall-2011,7.68,10,10,Gandaki University,88.0,18.0,,,,,42.0,5.0,0,41,8,0,1,1
UK,Roshani Chhetri,Mechanical Engineering,computer networks,MS,Biotechnology,University College London,Fall-2014,9.97,10,10,Far-Western University,,,,,,40.0,42.0,4.0,1,2,4,0,0,1
UK,Saurav Neupane,Computer Science,Electronics,MS,Computer Engineering,London School of Economics,Fall-2013,9.93,10,10,Kathmandu University,95.0,22.0,,,,48.0,42.0,4.0,1,55,4,0,0,1
UK,Aditya Dangi,Computer Science,CS,MS,Mechanical & Manufacturing,University of Birmingham,Fall-2014,9.64,10,10,Purbanchal University,104.0,22.0,,,,48.0,42.0,4.0,1,4,6,0,0,1
UK,Meena Lohani,Electrical Engineering,Networking,MS,Electronics and Communication,University of Bristol,Fall-2013,9.54,10,10,Agriculture and Forestry University,90.0,21.0,,,,45.0,42.0,,1,52,4,0,0,0
UK,Elina Siddiqui,Robotics,Wireless Comm./Computer Networking,MS,Electrical and Electronics Engineering,University of Nottingham,Fall-2011,6.53,10,10,Mid-Western University,107.0,26.0,,,,48.0,42.0,5.0,1,52,9,0,0,0
UK,Ashish Duwal,Computer Engineering / Computer Networking / Computer Science,Communicaiton SIgnal Processing,MS,Not Specified,University of Oxford,Fall-2014,9.75,10,10,Purbanchal University,,,,,,45.0,42.0,4.5,1,48,1,1,0,1
UK,Aditya Chhetri,Computer Science,Vision/CogSci/Theory,MS,Electronics,University of Nottingham,Fall-2007,7.24,10,10,Pokhara University,75.0,18.0,,,,,,4.5,0,53,10,1,0,0
UK,Rajeev Chaudhary,Civil Engineering,graphics|visual computing|HCI,MS,Information Technology,London School of Economics,Fall-2014,6.39,10,10,Purbanchal University,76.0,26.0,,,,45.0,,4.0,0,20,4,0,1,0
UK,Govinda Maskey,MIS,Interdisciplinary,MS,B.E.(Information Technology),Queen Mary University of London,Spring-2015,6.32,10,10,Agriculture and Forestry University,94.0,26.0,,,,,,4.0,0,48,11,0,0,1
UK,Nischal Kansakar,Electrical and Electronics,VLSI Design,MS,Operations Management,University of Nottingham,Fall-2015,8.08,10,10,Mumbai University,76.0,21.0,169.0,165.0,3.5,40.0,42.0,4.5,0,3,1,0,0,0
UK,Amit Chand,Electrical Engineering,Signal and Image Processing Computer Vision,MS,Computer Engg,University of Leeds,Fall-2013,6.2,10,10,Purbanchal University,72.0,20.0,,,,45.0,,4.0,0,44,1,0,0,1
UK,Anil Mukherjee,Computer Science,structures,MS,Computer Engineering,University of Southampton,Fall-2014,8.31,10,10,Rajarshi Janak University,82.0,22.0,,,,40.0,42.0,,1,21,5,0,0,1
UK,Binita Gurung,Electrical Engineering,Automotive/Design,MS,CSE,University of Oxford,Fall-2012,7.18,10,10,Kathmandu University,,,,,,40.0,35.0,,0,31,3,0,0,0
UK,Niraj Ansari,Computer Science,structures,MS,CS,Imperial College London,Fall-2015,6.17,10,10,Gandaki University,90.0,26.0,,,,48.0,,4.0,0,57,3,0,0,1
UK,Monika Prajapati,Computer Science,VLSI,MS,eee,University of Edinburgh,Fall-2014,8.05,10,10,Tribhuvan University,114.0,29.0,,,,45.0,35.0,,0,31,0,0,2,1
UK,Uma Mainali,MIS,Embedded System,MS,CSE,University of Sheffield,Fall-2015,5.65,10,10,Manmohan Technical University,77.0,25.0,,,,45.0,42.0,4.5,0,30,8,0,0,1
UK,Madan Sheikh,Computer Science,SCM/MANUFACTURING,MS,ece,University of Glasgow,Fall-2012,7.29,10,10,Kathmandu University,100.0,25.0,,,,40.0,,5.0,0,20,9,0,0,0
UK,Kiran Pandey,Electrical Engineering,Computer Networks/Data Mining,MS,Mechanical,University of Sheffield,Fall-2006,5.86,10,10,Jadavpur University,83.0,26.0,,,,48.0,,4.0,0,49,11,0,0,0
UK,Niraj Ghimire,Computer Science,Information Security/Distributed Systems,MS,Computer,University of Birmingham,Fall-2015,6.11,10,10,Agriculture and Forestry University,102.0,28.0,,,,48.0,38.0,4.5,1,7,5,0,0,1
UK,Laxmi Mandal,Computer Science,VLSI and CAD,MS,Information Technology,University of Birmingham,Fall-2013,9.78,10,10,Lumbini Buddhist University,110.0,25.0,,,,40.0,,,1,48,3,1,0,0
