destination_country,userName,major,specialization,program,department,univName,termAndYear,cgpa,cgpaScale,topperCgpa,ugCollege,toeflScore,toeflEssay,greV,greQ,greA,gmatQ,gmatV,gmatA,researchExp,industryExp,internExp,journalPubs,confPubs,admit
USA,Prabin Sheikh,Electronics and Communication,Computer Programming,MS,Electronics and communication,Harvard University,Fall-2011,9.37,10,10,Calcutta University,105.0,24.0,160.0,147.0,2.6,,,,2,21,7,0,0,0
USA,Saurav Neupane,Computer Science,POWER SYSTEM,MS,Computer Science,Penn State University,Fall-2013,9.96,10,10,Rajarshi Janak University,76.0,29.0,141.0,157.0,4.2,,38.0,4.5,0,29,2,1,1,1
USA,Shubham Adhikari,Computer Science,Manufacturing,MS,computer,Georgia Tech,Fall-2011,7.0,10,10,Gandaki University,108.0,26.0,,,,45.0,35.0,,0,56,4,0,0,0
USA,Aarati Sapkota,Computer Science,Structures,PhD,Information Technology,MIT,Fall-2012,6.59,10,10,Mid-Western University,105.0,25.0,,,,,35.0,,1,35,6,0,1,0
USA,Kalpana Upadhyay,Information Security,Game Development,MS,Mechanical engineering,MIT,Fall-2015,6.52,10,10,Rajarshi Janak University,84.0,18.0,152.0,161.0,3.6,,38.0,5.0,0,10,7,0,0,0
USA,Nisha Kafle,Civil Engineering,BE,MS,CS,Penn State University,Fall-2014,6.35,10,10,Mumbai University,,,156.0,167.0,4.9,45.0,,4.5,0,0,10,0,0,0
USA,Dipak Mirza,Electronics and Communication,Systems architecture and software engineering,MS,Civil Engg,University of Michigan,Fall-2013,5.76,10,10,Kathmandu University,102.0,27.0,163.0,167.0,4.0,40.0,,4.0,0,36,4,0,0,1
USA,Rupsha Chand,CS,Machine Learning,MS,Information Technology,Texas A&M University,Spring-2013,9.69,10,10,Mid-Western University,86.0,22.0,,,,,35.0,4.5,1,58,4,0,0,0
USA,Bikash Kansakar,Computer Science,Signal Processing,MS,Civil Engineering,Yale University,Fall-2012,5.65,10,10,Agriculture and Forestry University,96.0,28.0,,,,,38.0,4.5,0,17,0,0,0,1
USA,Suresh Kayastha,CS,Dynamics and Controls,MS,Computer Science,Duke University,Fall-2011,6.42,10,10,Lumbini Buddhist University,87.0,19.0,,,,45.0,42.0,,1,22,11,0,3,0
USA,Yashoda Panta,Mechanical Engineering,VLSI,MS,Instrumentation & Control Electrical Department,University of California Berkeley,Fall-2015,9.55,10,10,Lumbini Buddhist University,89.0,22.0,165.0,169.0,4.3,,38.0,5.0,0,18,10,0,0,0
USA,Saraswati Hamal,Engineering Management,VLSI/Networking,MS,Electronics and Telecommunication,NYU,Fall-2013,9.85,10,10,Pokhara University,77.0,24.0,140.0,153.0,4.2,40.0,42.0,,0,34,6,0,1,0
USA,Anil Ali,Computer Science,Energy Systems Energy Materials,MS,Computer Science,Cornell University,Fall-2015,8.02,10,10,Manmohan Technical University,98.0,18.0,169.0,156.0,3.4,40.0,42.0,4.0,0,26,0,0,1,0
USA,Uma Modi,Materials Science & Engineering,Networking,MS,Computer Engineering,Duke University,Fall-2013,8.91,10,10,Mid-Western University,97.0,18.0,154.0,161.0,4.5,,35.0,4.5,0,42,9,0,2,1
USA,Anish Shah,Electronics and Communication,EE,MS,Computer Science And Engineering,Cornell University,Fall-2015,5.51,10,10,Rajarshi Janak University,102.0,26.0,163.0,155.0,2.6,45.0,42.0,,0,59,9,0,0,0
USA,Madan Rai,EE / CS,BI / DW,MS/PhD,EEE,Georgia Tech,Fall-2006,8.35,10,10,Anna University,,,156.0,168.0,3.4,40.0,38.0,4.0,0,56,11,0,0,1
USA,Jyoti Chhantyal,Computer Science,Operating Systems,PhD,Computer Science and Engineering,Yale University,Fall-2013,7.99,10,10,Lumbini Buddhist University,73.0,23.0,147.0,169.0,4.0,45.0,,4.0,0,33,0,0,0,0
USA,Saurav Magar,Electrical & Computer Engineering,Machine Learning/NLP,MS,Computer Engineering,University of Chicago,Fall-2014,8.73,10,10,Far-Western University,98.0,29.0,145.0,146.0,3.1,,,4.0,0,53,3,0,0,0
USA,Prem Ghimire,Computer Science,AI Data Mining ML,MS,Electronics and Telecommunication,University of Michigan,Fall-2012,6.98,10,10,Mid-Western University,78.0,22.0,,,,45.0,35.0,5.0,1,24,1,0,0,0
USA,Deepak Sapkota,Computer Science,Biochemical Engineering,MS,EEE,Cornell University,Fall-2013,8.65,10,10,Delhi University,94.0,27.0,,,,,,4.5,0,40,10,0,1,0
USA,Shubham Rana,Computer Science,Aerodynamics,MS,Electronics and Telecommunication,Harvard University,Fall-2014,6.78,10,10,Calcutta University,98.0,26.0,147.0,148.0,3.9,40.0,38.0,5.0,1,2,4,0,0,1
USA,Uday Regmi,Electrical Engineering,Machine Learning,MS,IT,Penn State University,Fall-2014,8.37,10,10,Lumbini Buddhist University,70.0,19.0,,,,,,4.5,0,40,0,0,2,1
USA,Rajendra Chepang,MIS,Power electronics,MS,Information Technology,University of Chicago,Fall-2011,8.81,10,10,Pune University,98.0,20.0,,,,,38.0,4.0,2,1,3,1,1,1
USA,Govinda Kansakar,Computer Science,Dynamics and Control,MS,Electronics & Telecommunication,University of Washington,Fall-2012,6.33,10,10,Rajarshi Janak University,83.0,19.0,157.0,149.0,4.6,48.0,,4.0,1,59,1,0,0,0
USA,Sharmila Basnet,Computer Science,AI,MS,Computer Engineering,Carnegie Mellon University,Spring-2014,5.73,10,10,Far-Western University,88.0,21.0,152.0,166.0,3.1,45.0,35.0,,0,57,10,1,0,0
USA,Nisha Sarki,Computer Science,Networking,MS,Computer Engineering,Stanford University,Fall-2011,9.19,10,10,Pokhara University,76.0,21.0,,,,45.0,42.0,5.0,0,18,7,0,1,0
USA,Pritam Koirala,Computer Science,DSP,MS,Computer Science,Texas A&M University,Fall-2011,9.52,10,10,Rajarshi Janak University,83.0,26.0,,,,,42.0,4.5,2,48,8,0,0,1
USA,Ramesh Tiwari,Computer Science,Embedded systems/VLSI,MS,CS,UCLA,Fall-2015,7.53,10,10,Lumbini Buddhist University,113.0,26.0,,,,48.0,35.0,5.0,0,17,11,0,1,1
USA,Alisha Khan,MIS,Computer Networks,MS,Computer Science and Engineering,Duke University,Fall-2013,6.1,10,10,Anna University,100.0,22.0,165.0,145.0,3.2,48.0,35.0,,0,39,6,0,0,1
USA,Pritam Magar,Computer Science,Software Development,MS,Information Technology,Columbia University,Fall-2015,7.63,10,10,Anna University,82.0,20.0,,,,40.0,35.0,4.0,0,36,4,0,0,0
USA,Upendra Mirza,Computer Science,Systems,MS,IT,Stanford University,Spring-2014,8.19,10,10,Anna University,100.0,23.0,,,,45.0,38.0,,1,39,10,0,0,0
USA,Namrata Sharma,Electrical Engineering,Embedded Systems,MS,IT,Harvard University,Fall-2013,5.62,10,10,Bangalore University,112.0,20.0,157.0,164.0,2.8,48.0,,4.5,0,13,7,0,1,0
USA,Roshani Majhi,Civil Engineering,Telecommunication,MS,Electronics,MIT,Fall-2013,7.59,10,10,Pune University,,,,,,48.0,35.0,4.5,1,0,2,0,1,0
USA,Deepa Rana,HCI / CS,Computer Graphics,MS,Electronics and Telcomm,Harvard University,Fall-2014,9.93,10,10,Purbanchal University,85.0,29.0,149.0,162.0,3.9,48.0,,4.5,1,6,3,0,0,1
USA,Prabin Dhungana,Electrical and Computer Engineering,Thermal-Fluids Science,MS,B.Tech(IT),Cornell University,Fall-2012,8.48,10,10,Anna University,,,149.0,155.0,4.5,48.0,,4.5,0,30,5,0,0,1
USA,Akhil Qureshi,CS,Computer Engg / VLSI,MS,Electronics and Communications,Texas A&M University,Fall-2015,7.79,10,10,Pokhara University,107.0,26.0,149.0,162.0,2.9,40.0,42.0,4.5,1,33,2,0,0,0
USA,Kavita Ansari,Electrical Engineering,Information Management,MS,electronics and communication,UCLA,Fall-2013,7.02,10,10,Pune University,103.0,27.0,,,,,,4.0,0,23,1,0,0,1
USA,Roshan Kandel,Electrical Engineering,Signal Processing,MS,EEE,UCLA,Fall-2015,6.77,10,10,Calcutta University,92.0,20.0,,,,40.0,35.0,4.0,0,14,3,0,1,1
USA,Upendra Modi,Mechanical Engineering,Computer Networks,MS,Electrical and Electronics,University of Michigan,Fall-2014,6.53,10,10,Agriculture and Forestry University,76.0,20.0,165.0,155.0,4.1,,38.0,,0,21,4,0,1,0
USA,Yashoda Rana,Electrical Engineering,Networks,MS,Electrical Engineering,Cornell University,Fall-2013,7.15,10,10,Kathmandu University,109.0,28.0,160.0,157.0,3.6,40.0,38.0,4.0,0,26,9,1,1,1
USA,Samjhana Banerjee,Computer Science,Electric Vehicles,MS,Not Specified,Columbia University,Summer-2015,6.47,10,10,Pokhara University,100.0,23.0,156.0,154.0,4.6,45.0,35.0,,0,49,7,1,0,0
USA,Sagar Bhattarai,Computer Science,Artificial Intelligence,MS,Mechanical Engineering,Yale University,Fall-2014,5.84,10,10,Manmohan Technical University,,,,,,45.0,38.0,5.0,0,31,7,0,0,0
USA,Sandeep Pahari,Computer Science,Communications and Signal Processing,MS,Computer Science,Princeton University,Fall-2013,7.62,10,10,Lumbini Buddhist University,74.0,24.0,152.0,165.0,4.1,45.0,42.0,5.0,0,37,4,0,0,1
USA,Nabin Dhungana,Computer Science,database,MS,CS,University of Michigan,Fall-2014,7.03,10,10,Mumbai University,73.0,28.0,,,,,35.0,4.5,1,38,7,0,0,0
USA,Shila Sunuwar,Computer Science,Embedded Systems/VLSI,MS,Electronics and Communication,Penn State University,Fall-2015,9.69,10,10,Far-Western University,,,156.0,157.0,4.4,48.0,38.0,4.0,1,32,6,1,1,0
USA,Krishna Luintel,Electrical Engineering,Database Management Systems,MS,computers,UCLA,Fall-2013,5.66,10,10,Osmania University,108.0,19.0,,,,45.0,,4.0,0,42,11,0,1,0
USA,Sanjay Baral,MIS,Communication Systems,MS,Computer Science,University of Washington,Fall-2015,5.69,10,10,Mid-Western University,100.0,23.0,143.0,153.0,4.2,45.0,35.0,4.0,1,41,3,0,0,1
USA,Rachana Sapkota,MIS,VLSI and Circuit Design,MS,ECE,NYU,Fall-2014,7.95,10,10,Anna University,110.0,28.0,,,,48.0,35.0,,0,25,0,0,3,0
USA,Mohan Bohara,Electrical Engineering,Networking,MS,IT,University of Chicago,Fall-2011,9.88,10,10,Purbanchal University,,,164.0,146.0,4.6,48.0,42.0,,0,16,3,0,1,0
USA,Shila Sitaula,Electronics and Communication,Algorithm Design,MS,E & C,NYU,Fall-2014,7.52,10,10,Lumbini Buddhist University,93.0,27.0,,,,45.0,35.0,,1,44,5,0,0,1
USA,Rakesh Shah,environmental engineering,Systems,MS,Computer Science and Engineering,NYU,Fall-2012,6.64,10,10,Gandaki University,94.0,28.0,150.0,162.0,3.6,40.0,,5.0,0,56,1,0,0,1
USA,Narayan Kansakar,Electrical Engineering,Embedded Systems,PhD,Electronics and Electrical,University of Michigan,Fall-2012,7.33,10,10,Kathmandu University,,,,,,48.0,,5.0,0,58,1,0,0,0
USA,Meena Yadav,Comp Science/Comp Networks/Comp Engg,Data Mining Machine learning,MS,Mathematics,UCLA,Fall-2015,9.31,10,10,Gandaki University,70.0,29.0,,,,48.0,38.0,4.0,0,45,3,0,0,0
USA,Alok Choudhury,Chemical Engineering,HCI/Security - dual spec,MS,CS,Yale University,Fall-2012,8.36,10,10,Mid-Western University,100.0,29.0,154.0,165.0,3.3,40.0,,4.5,0,10,11,0,0,1
USA,Sushila Upadhyay,Electrical and Computer Engineering,Compilers Algorithms,MS,Information Technology,Carnegie Mellon University,Fall-2013,5.97,10,10,Delhi University,86.0,19.0,159.0,159.0,4.8,48.0,,5.0,0,11,8,0,0,1
USA,Saroj Tamang,Mechanical Engineering,Computer Networks,MS,CSE,Texas A&M University,Fall-2014,7.79,10,10,Bangalore University,98.0,24.0,145.0,153.0,3.2,45.0,38.0,4.0,0,43,4,0,0,0
USA,Niraj Verma,Computer Science,Embedded Systems,MS,ECE,University of Texas at Austin,Fall-2014,7.58,10,10,Purbanchal University,90.0,24.0,142.0,146.0,4.4,45.0,42.0,,1,41,8,0,2,1
USA,Suresh Ghale,Civil Engineering,Computer Architecture Operating Systems Graphics Architecture,MS,TCE,University of Michigan,Fall-2011,7.36,10,10,Agriculture and Forestry University,84.0,26.0,159.0,146.0,4.1,,,4.0,1,55,0,0,0,1
USA,Zeenat Basnet,Computer Science,Manufacturing/Production system,MS/PhD,Computer Engineering,Princeton University,Fall-2011,8.63,10,10,Kathmandu University,107.0,21.0,150.0,148.0,3.2,,38.0,4.0,0,57,0,1,0,0
USA,Namrata Mirza,Computer Science,Operations Research / Supply Chain Mgmt.,MS,Information Technology,Duke University,Fall-2014,7.96,10,10,Calcutta University,111.0,24.0,159.0,147.0,4.7,,38.0,5.0,1,34,9,0,0,0
USA,Dipika Guragain,Civil Engineering,Networks,MS,Bio-Medical,Yale University,Fall-2011,8.07,10,10,Rajarshi Janak University,,,,,,48.0,35.0,5.0,3,15,10,0,1,1
USA,Aarati Koirala,EE / CE / CS,software engineering,MS,IT,University of Chicago,Fall-2013,7.42,10,10,Osmania University,78.0,24.0,,,,48.0,35.0,4.5,0,22,7,0,0,0
USA,Ankit Jirel,Computer Engineering,Optics/photonics,MS,Electronics and Communication,Texas A&M University,Fall-2014,6.18,10,10,Pokhara University,79.0,24.0,,,,,35.0,5.0,1,0,11,1,1,0
USA,Mukesh Ali,Computer Science,Wireless Sensor Networks,MS,Instrumentation & Control,Purdue University,Fall-2013,5.93,10,10,Far-Western University,75.0,27.0,142.0,169.0,3.5,48.0,35.0,4.0,0,30,8,0,0,1
USA,Sabina Gautam,Electrical Engineering,Programming,MS,Computer Science,Yale University,Fall,9.97,10,10,Osmania University,88.0,25.0,,,,,42.0,5.0,1,24,3,0,0,1
USA,Ranjan Bastola,Computer Science,VLSI,PhD,Mech,Penn State University,Fall-2011,6.87,10,10,Bangalore University,78.0,25.0,155.0,157.0,4.9,40.0,,5.0,0,15,3,0,3,0
USA,Saraswati Budhathoki,Mechanical Engineering,Telecom Management,MS,Computer Engg,Princeton University,Fall-2011,6.22,10,10,Far-Western University,104.0,29.0,,,,,38.0,4.0,0,51,10,0,0,0
USA,Binita Ghosh,Electrical Engineering,Database Artificial Intelligence,MS,CS,Princeton University,Fall-2014,6.73,10,10,Rajarshi Janak University,91.0,19.0,,,,45.0,35.0,4.5,0,38,6,0,0,0
USA,Mayank Upreti,Computer Science,AI,MS,Information Technology,University of Chicago,Fall-2008,6.41,10,10,Nepal Open University,92.0,22.0,,,,48.0,42.0,,2,35,3,1,0,1
USA,Rajina Aryal,Computer Science,Computer Architecture/ Embedded Systems,MS,Comp Sc.,Princeton University,Fall-2013,6.43,10,10,Calcutta University,89.0,27.0,152.0,167.0,2.5,48.0,42.0,5.0,2,44,11,0,0,0
USA,Roshan Chand,Computer Science,Systems,MS,Computer Science,Cornell University,Fall-2013,6.16,10,10,Lumbini Buddhist University,114.0,23.0,,,,,42.0,5.0,0,50,5,0,0,1
USA,Kalpana Dhakal,Computer Science,Big Data,MS,ECE,University of Texas at Austin,Spring-2013,7.07,10,10,Pokhara University,103.0,29.0,140.0,157.0,4.6,,,4.5,0,12,2,0,0,0
USA,Kabita Darai,Civil Engineering,CS,MS,Information Technology,University of Michigan,Fall-2013,6.19,10,10,Far-Western University,80.0,27.0,,,,48.0,,5.0,3,34,7,0,0,0
USA,Elina Sijapati,MIS,Solidstate/micro/nano electronics,MS,EEE,Georgia Tech,Fall-2012,6.21,10,10,Calcutta University,84.0,21.0,168.0,145.0,2.6,40.0,42.0,5.0,0,58,9,0,0,0
USA,Anjali Yadav,Civil Engineering,Electrical and Computer Engineering Robotics Control Systems and Automation,MS,ECE,UCLA,Fall-2012,6.54,10,10,Calcutta University,75.0,23.0,,,,40.0,42.0,4.0,0,35,10,0,0,0
USA,Sita Koirala,Industrial Engineering,CS Big data systems/MSBAPM/MIS,MS,Electronics and Communication,Penn State University,Fall-2013,5.73,10,10,Purbanchal University,81.0,29.0,,,,45.0,42.0,,2,5,4,1,1,1
USA,Gagan Hamal,Computer Science,neural engineering,MS,Information Technology,Harvard University,Fall-2012,6.47,10,10,Purbanchal University,80.0,26.0,169.0,169.0,3.6,45.0,42.0,4.5,0,37,2,0,0,0
USA,Ishani Koirala,Computer Science,Data Mining/Databases,MS,Computer Science and Engineering,Harvard University,Fall-2013,9.3,10,10,Delhi University,81.0,23.0,169.0,147.0,3.1,45.0,35.0,4.0,0,1,6,0,0,0
USA,Swastika Lal,Mechanical Engineering,network/ security,MS,IT,Texas A&M University,Fall-2013,9.19,10,10,Mumbai University,105.0,25.0,,,,45.0,38.0,4.5,0,5,6,0,0,1
USA,Shila Malla,Computer Science,Fluid Dynamics,MS,CS,University of Washington,Spring-2015,5.63,10,10,Rajarshi Janak University,105.0,21.0,155.0,156.0,4.9,48.0,,4.0,0,41,10,0,0,1
USA,Barsha Kushwaha,Robotics,Economics,MS,CSE,University of Washington,Fall-2012,5.77,10,10,Jadavpur University,,,144.0,158.0,3.1,,42.0,,1,46,4,1,1,0
USA,Sunita Lama,Management Information System,Robotics & Embedded Systems,MS,Electronics and Communication Engineering,Harvard University,Fall-2014,8.62,10,10,Nepal Open University,,,,,,48.0,,,0,20,1,1,0,0
USA,Sanjay Sharma,Computer Science,Embedded Systems,MS,Electronics and Communication,Penn State University,Fall-2014,9.79,10,10,Delhi University,107.0,26.0,,,,45.0,42.0,4.0,0,45,7,0,0,0
USA,Mohan Chakraborty,Computer Science,embedded,MS,TOOL ENGINEERING,Yale University,Fall-2012,9.29,10,10,Mumbai University,95.0,23.0,,,,45.0,35.0,5.0,0,10,10,0,0,0
USA,Karishma Roy,Electrical Engineering,VLSI,MS,civil engineering,Georgia Tech,Fall-2012,9.84,10,10,Gandaki University,98.0,29.0,146.0,147.0,4.0,48.0,42.0,4.5,0,43,1,0,0,0
USA,Sunil Bhattarai,Computer Science,VLSI,MS,Information Technology,University of Chicago,Fall-2015,8.33,10,10,Delhi University,99.0,24.0,,,,48.0,42.0,5.0,2,0,1,0,0,1
USA,Ashish Gautam,Mechanical Engineering,AI,MS,EC,Stanford University,Fall-2011,8.35,10,10,Rajarshi Janak University,84.0,26.0,142.0,165.0,3.7,,42.0,5.0,0,51,6,0,0,0
USA,Bikash Mahara,Electronics and Communication,Energy and Environment,MS,Information Science,Texas A&M University,Fall-2014,9.84,10,10,Manmohan Technical University,78.0,28.0,,,,,35.0,4.5,1,51,6,0,0,0
USA,Upendra Timilsina,Computer Science,Game development,MS,Infomation Science and Engineering,Texas A&M University,Fall-2015,6.62,10,10,Far-Western University,99.0,21.0,140.0,164.0,2.7,40.0,,4.5,0,15,6,0,0,0
USA,Bina Guragain,Wireless communications,Machine Intelligence/Pattern Recognition,MS,EEE,Texas A&M University,Fall-2014,7.54,10,10,Kathmandu University,102.0,22.0,,,,,42.0,,0,36,4,0,0,0
USA,Samjhana Regmi,Computer Science,wireless/Teleommunications,MS,CSE,Yale University,Fall-2015,9.22,10,10,Manmohan Technical University,,,149.0,154.0,4.9,,,,0,6,3,0,0,0
USA,Pradeep Tiwari,Engineering Management,RF/Antenna/Microwave,MS,computer engineering,Harvard University,Fall-2011,9.83,10,10,Purbanchal University,87.0,21.0,,,,48.0,42.0,4.0,0,43,8,0,0,0
USA,Rachana Kushwaha,MIS,Communication and Signal Processing,MS,Electronics & Communication,UCLA,Fall-2014,9.69,10,10,Agriculture and Forestry University,105.0,20.0,166.0,152.0,4.3,,38.0,,0,7,9,0,0,0
USA,Apsara Jha,Electrical & Computer Engineering,Networking,MS,Instrumentation Tech,Duke University,Fall-2015,6.17,10,10,Pokhara University,81.0,24.0,163.0,150.0,3.8,48.0,42.0,,0,36,3,0,0,0
USA,Anita Jirel,Computer Science,Programming Languages Database,MS,Not Specified,University of Chicago,Fall-2014,8.22,10,10,Tribhuvan University,104.0,19.0,162.0,149.0,3.0,40.0,38.0,5.0,0,13,9,0,2,0
USA,Shova Chepang,Engineering Management,Systems,MS,Instrumentation,Yale University,Fall-2008,9.4,10,10,Far-Western University,85.0,29.0,158.0,158.0,4.7,48.0,38.0,4.0,1,6,3,0,0,0
USA,Aditya Kandel,Computer Science,Business Intelligence,MS,electronics and communication,Carnegie Mellon University,Fall-2012,5.61,10,10,Pokhara University,78.0,21.0,,,,48.0,35.0,4.0,0,41,5,1,0,0
USA,Nischal Subedi,Data Science,Computer Graphics,PhD,Computer Engineering,Princeton University,Fall-2015,5.55,10,10,Mid-Western University,78.0,18.0,163.0,147.0,4.8,48.0,38.0,4.5,0,46,0,0,0,0
USA,Prakash Pahari,Computer Engineering,Structural,MS,Electronics and Communication,Duke University,Fall-2013,7.89,10,10,Lumbini Buddhist University,91.0,29.0,,,,,38.0,,1,54,8,0,0,0
USA,Dipak Baniya,Computer Science,VLSI,MS,Computer Science,Stanford University,Fall-2014,9.48,10,10,Tribhuvan University,86.0,26.0,,,,45.0,35.0,,1,38,8,1,0,0
USA,Rakesh Aryal,Computer Science,Software engineering,MS,Electrical & Electronics,NYU,Fall-2014,6.51,10,10,Rajarshi Janak University,96.0,26.0,,,,48.0,35.0,4.5,1,59,9,0,1,0
USA,Usha Chhantyal,Computer Science,Communications,MS,CSE,Yale University,Fall-2012,6.68,10,10,Nepal Open University,,,150.0,147.0,4.4,45.0,38.0,,0,23,8,0,0,1
USA,Nabin Chakraborty,Computer Science,Digital Marketing,MS,Infosmation Science & Engineering,Princeton University,Fall-2006,9.53,10,10,Manmohan Technical University,83.0,22.0,,,,45.0,42.0,4.0,0,43,7,0,1,0
USA,Anil Gupta,Electrical Engineering,Cloud computing and quality assurance,MS,Mechanical Engineering,University of California Berkeley,Fall-2013,7.93,10,10,Agriculture and Forestry University,84.0,20.0,158.0,163.0,3.2,48.0,,4.5,1,19,4,1,1,1
USA,Rachana Dhungana,Computer Science,VLSI,MS,Electronics and Telecommunication Engineering,Harvard University,Fall-2013,6.49,10,10,Manmohan Technical University,70.0,22.0,165.0,169.0,2.8,45.0,42.0,5.0,1,45,6,0,2,0
USA,Pabitra Sharma,Electronics and Communication,Mechanical Design,MS,CSE,Harvard University,Fall-2015,6.72,10,10,Delhi University,85.0,22.0,,,,40.0,35.0,4.0,0,35,3,0,0,0
USA,Upendra Bhandari,Computer Science,Energy Systems Automotive Systems,MS,Not Specified,Yale University,Fall-2014,8.35,10,10,Pokhara University,107.0,29.0,,,,40.0,35.0,5.0,1,4,11,1,1,0
USA,Rakesh Dahal,Electrical Engineering,Security Parallel Computing Distributed Systems,MS,Computer Engineering,Yale University,Fall-2011,6.91,10,10,Pokhara University,85.0,21.0,,,,48.0,38.0,4.5,0,38,9,0,2,0
USA,Sharmila Kushwaha,Electrical Engineering,CS,MS,Computer Science,University of Chicago,Fall-2013,9.57,10,10,Gandaki University,,,153.0,145.0,4.6,45.0,35.0,4.0,1,34,5,0,0,0
USA,Sneha Sarki,Computer Science,VLSI Design,MS,Electronics and Telecommunication Engineering,University of Washington,Fall-2011,6.66,10,10,Manmohan Technical University,82.0,22.0,146.0,146.0,3.5,45.0,42.0,4.0,0,3,6,0,0,0
USA,Milan Gyawali,MIS,Biomaterials Nanotechnology,MS,Computer Science,University of California Berkeley,Fall-2015,8.56,10,10,Osmania University,103.0,26.0,152.0,158.0,4.6,45.0,,,1,7,10,0,0,1
USA,Pooja Koirala,Computer Science,Operations Research,MS,CS,Cornell University,Fall-2014,8.14,10,10,Nepal Open University,74.0,29.0,167.0,153.0,4.0,48.0,38.0,,0,49,11,0,0,0
USA,Shila Duwal,Electrical Engg/ comp engg,Propulsion,MS,ec,MIT,Fall-2011,9.38,10,10,Tribhuvan University,77.0,25.0,160.0,169.0,3.6,40.0,,,0,40,11,0,0,0
USA,Bikash Shakya,Architecture,Computer Networks,MS,Aerospace Engineering,MIT,Fall-2015,7.51,10,10,Pune University,100.0,24.0,145.0,160.0,4.4,45.0,42.0,5.0,0,20,2,0,0,1
USA,Bishnu Maharjan,Industrial Engineering,DWH/BI/DM/DA,MS,Mechanical Engineering,University of Washington,Fall-2013,6.58,10,10,Kathmandu University,,,155.0,166.0,4.9,40.0,35.0,4.0,0,7,8,0,0,0
USA,Anju Yadav,Electronics and Communication,Computer Networks Architecture Algorithms,MS,Mechanical Engineering,University of Michigan,Fall-2013,7.76,10,10,Gandaki University,81.0,24.0,,,,45.0,35.0,4.5,0,37,2,0,0,1
USA,Saraswati Dangi,Mechanical Engineering,Automotive Engineering/ Nanotechnology/ Automation Technology,MS,EXTC,Texas A&M University,Fall-2013,7.59,10,10,Agriculture and Forestry University,82.0,28.0,167.0,162.0,4.9,40.0,35.0,4.0,0,31,7,0,1,1
USA,Namrata Qureshi,EE / CS,vlsi,MS,Electronics and Communication,Princeton University,Spring-2011,8.67,10,10,Lumbini Buddhist University,90.0,21.0,151.0,167.0,3.1,45.0,38.0,4.0,1,14,1,0,0,1
USA,Namrata Mahara,Computer Science,networking,MS,CS,Princeton University,Fall-2012,5.63,10,10,Lumbini Buddhist University,109.0,24.0,153.0,150.0,3.5,,,4.5,0,31,0,0,0,0
USA,Pankaj Belbase,Electrical Engg/ comp engg,Solid Mechanics and Dynamics,MS,Computer Engineering,Penn State University,Spring-2016,6.52,10,10,Tribhuvan University,74.0,22.0,,,,45.0,42.0,5.0,1,4,0,0,0,1
USA,Akhil Kansakar,Electrical Engineering,VLSI/Nanotechnology,MS,Computers,Texas A&M University,Fall-2015,7.04,10,10,Mid-Western University,113.0,28.0,,,,48.0,38.0,4.0,1,0,0,0,1,0
USA,Arjun Mahato,Biomedical Engineering,Computer Networks,MS,CS,UCLA,Fall-2013,9.8,10,10,Purbanchal University,,,,,,45.0,,4.5,1,9,4,0,0,1
USA,Lokesh Kewat,Electronics and Communication,Vehicle Dynamics,MS,CSE,University of Michigan,Fall-2011,8.4,10,10,Lumbini Buddhist University,105.0,20.0,155.0,167.0,3.1,48.0,38.0,5.0,0,16,9,0,0,0
USA,Laxmi Panta,Computer Science,Systems,MS,Mechanical,MIT,Fall-2015,5.85,10,10,Far-Western University,99.0,18.0,156.0,159.0,3.4,,38.0,4.0,0,23,2,0,0,0
USA,Karuna Malla,Computer Science,Computer Engg/Embedded Systems,MS,CSE,NYU,Spring,8.38,10,10,Manmohan Technical University,114.0,29.0,,,,45.0,,,0,44,4,1,0,0
USA,Usha Kayastha,MIS,Wireless Networks,MS,Computer Science and Engineering,Harvard University,Fall-2012,7.62,10,10,Lumbini Buddhist University,86.0,21.0,,,,40.0,35.0,,1,13,4,1,1,0
USA,Binod Koirala,Electronics and Communication,Operating Systems,MS,INFORMATION SYSTEMS,Princeton University,Fall-2013,8.09,10,10,Gandaki University,98.0,24.0,,,,40.0,,4.5,0,55,7,0,0,0
USA,Binita Sheikh,Computer Science,Aerodynamics and CFD,MS,computer,Duke University,Fall-2012,7.43,10,10,Tribhuvan University,112.0,18.0,168.0,157.0,2.6,40.0,35.0,4.5,0,38,1,0,0,0
USA,Mukesh Chalise,Computer Science,HCI Programming Languages,MS,Information Technology,NYU,Fall-2013,8.88,10,10,Manmohan Technical University,114.0,24.0,,,,48.0,38.0,4.5,2,0,10,0,0,0
USA,Meena Dangi,Industrial Engineering,ARTIFICIAL INTELLIGENCE,MS,Electronics,MIT,Fall-2014,5.92,10,10,Bangalore University,110.0,23.0,,,,40.0,,,1,28,6,0,0,0
USA,Nischal Ghosh,Electrical Engineering,Networks,MS,information technology,NYU,Fall-2014,7.66,10,10,Nepal Open University,108.0,29.0,,,,45.0,42.0,4.5,1,56,6,0,0,0
USA,Rajesh Dahal,MIS,VLSI and Circuit Design,MS,EEE,University of Chicago,Fall-2014,7.06,10,10,Purbanchal University,,,,,,40.0,38.0,4.5,0,58,6,0,0,0
USA,Samjhana Chaudhary,Computer Engineering,computer networking,MS,Computer Science,Purdue University,Fall-2011,8.11,10,10,Anna University,,,,,,40.0,42.0,,1,21,5,0,0,0
