destination_country,userName,major,specialization,program,department,univName,termAndYear,cgpa,cgpaScale,topperCgpa,ugCollege,toeflScore,toeflEssay,greV,greQ,greA,gmatQ,gmatV,gmatA,researchExp,industryExp,internExp,journalPubs,confPubs,admit
India,Anju Budhathoki,Comp Science/Comp Networks/Comp Engg,Artificial Intelligence Data Mining,MS,Mechanical,Osmania University,Fall-2013,8.74,10,10,Pokhara University,,,141.0,166.0,4.6,40.0,35.0,4.5,0,25,5,0,0,1
India,Sharmila Guragain,statistics,Design Fluids and Management,MS,B.E(Hons) Computer Science & M.Sc(Hons) Economics,IIT Kharagpur,Fall-2011,6.46,10,10,Lumbini Buddhist University,,,,,,45.0,35.0,,0,18,3,0,0,0
India,Dipak Poudel,Electrical and Electronics,Computer Networking,MS,Computer Science and Engineering,Jawaharlal Nehru University,Fall-2015,6.98,10,10,Nepal Open University,100.0,29.0,,,,40.0,42.0,,0,57,5,0,1,0
India,Gita Hayu,Electrical and Computer Engineering,Big Data/ ML,MS,ECE,Jawaharlal Nehru University,Fall-2014,8.3,10,10,Jadavpur University,,,,,,48.0,38.0,4.0,2,34,0,0,1,1
India,Aarati Roy,Civil Engineering,OR or Supply Chain or Quality,MS,Computer Science and Engineering,Osmania University,Fall-2012,9.56,10,10,Gandaki University,102.0,27.0,149.0,156.0,3.5,40.0,42.0,4.0,1,2,11,0,0,1
India,Pankaj Ghale,MIS,Mechanical,MS,Electronics and Telecommunication,IIT Delhi,Fall-2013,9.52,10,10,Lumbini Buddhist University,,,,,,,,,0,55,10,0,0,0
India,Kiran Lal,Electrical Engineering,Information Security,MS,Computer,BITS Pilani,Fall-2013,8.21,10,10,Mumbai University,,,,,,,42.0,5.0,0,40,7,0,1,0
India,Shruti Pahari,Computer Science,Communications & Signal Processing,MS,CSC,BITS Pilani,Fall-2011,7.17,10,10,Manmohan Technical University,,,,,,45.0,,4.5,1,59,8,0,1,1
India,Roshan Kafle,Computer Networks,Process Simulation/Energy Technology,MS,Electrical Engineering,IIT Madras,Fall-2011,9.62,10,10,Far-Western University,,,,,,48.0,42.0,5.0,0,8,11,0,0,1
India,Prashant Tiwari,Computer Science,VLSI Networks,MS,Electronics,IIT Delhi,Fall-2011,9.01,10,10,Nepal Open University,,,,,,,42.0,,0,1,6,1,1,1
India,Saroj Lodhi,Computer Engineering / Computer Networking / Computer Science,Human Computer Interaction,MS,IT,Savitribai Phule Pune University,Fall,8.22,10,10,Mumbai University,74.0,24.0,,,,45.0,42.0,4.0,0,49,6,0,0,1
India,Suraj Dangol,Computer Science,Computer Architecture - Hardware Reconfiguration,MS,ECE,IISc Bangalore,Fall-2012,8.51,10,10,Agriculture and Forestry University,,,,,,40.0,35.0,4.5,1,45,0,0,0,1
India,Hemant Suwal,Electrical & Computer Engineering,Theory and Algorithms,MS,Mechanical Engineering,Amity University,Spring-2014,9.06,10,10,Pokhara University,,,,,,45.0,35.0,4.0,0,25,9,0,1,1
India,Sandeep Kumal,Electronics and Communication,mems/nano,MS,CS,IIT Delhi,Spring-2008,8.41,10,10,Delhi University,86.0,29.0,142.0,158.0,3.2,,42.0,4.0,0,21,8,0,0,0
India,Anish Aryal,Computer Science,Structures,MS,ECE,IIT Delhi,Fall,6.19,10,10,Purbanchal University,98.0,24.0,,,,45.0,,4.5,0,2,3,1,0,0
India,Pradeep Kansakar,Computer Engineering,Computer Vision,MS,Electrical And Electronics Engineering,IISc Bangalore,Fall-2014,7.87,10,10,Calcutta University,,,,,,48.0,35.0,5.0,0,1,5,2,0,0
India,Uma Bista,Industrial Engineering,Networks,MS,Information Science,Jawaharlal Nehru University,Fall-2012,9.55,10,10,Far-Western University,,,,,,,42.0,,1,6,5,0,0,1
India,Priyanka Bohara,Electrical Engineering,Systems,MS,Electronics and Comm. Engg.,Jawaharlal Nehru University,Fall-2015,8.01,10,10,Mid-Western University,114.0,24.0,,,,,,4.5,0,39,8,0,0,0
India,Amit Pathak,Computer Science,Telecommunication and Networking,MS,Mechanical,Banaras Hindu University,Fall-2015,6.41,10,10,Nepal Open University,,,155.0,153.0,3.1,45.0,,4.5,1,1,1,0,0,1
India,Karishma Parajuli,Industrial Engineering,Computer Networking,MS,Mechanical,VIT Vellore,Fall-2014,8.28,10,10,Nepal Open University,,,142.0,157.0,3.3,40.0,,,0,15,3,0,0,1
India,Saroj Yogi,Computer Science,Database and Information Systems,MS,IS,VIT Vellore,Fall-2012,8.3,10,10,Anna University,100.0,18.0,,,,40.0,35.0,,0,33,4,0,1,1
India,Rajeev Chepang,Electrical and Computer Engineering,Networks,MS/PhD,pharmacy,SRM University,Fall-2011,7.52,10,10,Manmohan Technical University,103.0,18.0,,,,,38.0,4.5,1,9,0,0,0,1
India,Kiran Guragain,Mechanical Engineering,Systems,MS,Computer Science Engineering,Banaras Hindu University,Fall-2011,6.54,10,10,Tribhuvan University,,,,,,45.0,42.0,4.0,0,27,0,2,0,0
India,Meena Podar,Electrical Engineering,Operating Systems,MS,ISE,IIT Kharagpur,Fall-2013,9.64,10,10,Gandaki University,112.0,27.0,,,,40.0,35.0,4.5,0,13,2,0,0,1
India,Dipika Timilsina,Electrical and Electronics,Mathematical Optimization & Signal Processing,MS,EEE,Savitribai Phule Pune University,Fall-2013,5.85,10,10,Pokhara University,,,,,,45.0,,4.5,1,20,1,0,0,1
India,Kavita Chalise,Computer Science,Networks,MS,Arts and Technology,Anna University,Fall-2014,9.45,10,10,Rajarshi Janak University,79.0,29.0,,,,,,4.0,1,1,0,0,0,0
India,Rajan Miandad,Electronics and Communication,Computer Architecture/ Embedded Systems,MS,Computer Engineering,Manipal University,Spring-2015,8.48,10,10,Bangalore University,,,,,,48.0,,5.0,0,40,0,0,0,1
India,Smriti Sarki,Computer Science,Solidstate/micro/nano electronics,MS,Information Technology,Amity University,Fall-2015,6.13,10,10,Pokhara University,,,,,,48.0,35.0,5.0,0,33,7,0,0,1
India,Bishnu Mirza,Electrical and Computer Engineering,VLSI,MS,Electrical Engg.,Savitribai Phule Pune University,Fall-2015,9.58,10,10,Tribhuvan University,,,,,,40.0,,,2,11,6,0,0,0
India,Sandeep Yadav,Computer Science,Algorithms,MS,ECE,Jadavpur University,Fall-2014,6.15,10,10,Nepal Open University,72.0,24.0,,,,,42.0,5.0,1,50,9,0,0,0
India,Bina Ghimire,Computer Science,MIS,MS,Electrical Engg.,IIT Bombay,Spring-2011,9.08,10,10,Gandaki University,102.0,23.0,,,,48.0,42.0,5.0,1,20,8,0,0,1
India,Kamal Lama,(MIS / MSIM / MSIS / MSIT),Theoretical Computer Science - Algorithms & Complexity,MS,ECE,University of Hyderabad,Fall-2015,6.28,10,10,Nepal Open University,97.0,22.0,,,,,,4.5,1,51,11,0,1,1
India,Kriti Das,Engineering Management,Thermal Sciences,MS,Electronics and Telecommunications,Manipal University,Fall-2012,8.27,10,10,Kathmandu University,,,,,,48.0,42.0,5.0,1,16,8,0,0,1
India,Sagar Upreti,Materials Science & Engineering,Systems Algorithms Security,MS,CS,Osmania University,Fall-2011,9.62,10,10,Pokhara University,,,,,,48.0,42.0,,0,1,11,0,0,1
India,Monika Sunuwar,Electrical and Computer Engineering,Manufacturing,MS,Electronics and Communication,Banaras Hindu University,Spring-2014,7.89,10,10,Kathmandu University,108.0,20.0,158.0,159.0,4.5,40.0,38.0,5.0,1,5,6,0,1,0
India,Prem Joshi,Computer Science,BIA,MS,Electronics and Communicatio,IIT Delhi,Fall-2011,5.57,10,10,Tribhuvan University,,,157.0,157.0,2.9,45.0,,4.0,0,14,3,1,0,0
India,Apsara Chaudhary,Computer Engineering,Programming languages & software,MS,Computer Science,SRM University,Fall-2015,8.67,10,10,Osmania University,,,,,,40.0,38.0,4.0,1,7,4,0,0,1
India,Akhil Kurmi,Automotive Engineering,Analog VLSI,MS,Electrical Engineering,Savitribai Phule Pune University,Fall-2015,5.68,10,10,Mid-Western University,88.0,26.0,,,,48.0,38.0,5.0,1,8,6,0,1,1
India,Radha Darai,Electrical and Computer Engineering,Information Systems,MS,Electronics and Telecommunication Engineering,Delhi University,Fall-2015,7.35,10,10,Jadavpur University,,,,,,40.0,38.0,,1,52,11,1,0,1
India,Anita Kumal,Computer Science,Embedded Systems,MS,ISE,SRM University,Fall-2012,5.88,10,10,Kathmandu University,,,161.0,157.0,3.6,40.0,,4.0,0,42,5,0,3,1
India,Amit Joshi,Computer Science,Wireless Networks,MS,Not Specified,Banaras Hindu University,Fall-2013,7.71,10,10,Manmohan Technical University,82.0,29.0,149.0,163.0,4.1,45.0,42.0,4.5,2,47,5,0,0,1
India,Dipika Joshi,Industrial Engineering,VLSI,MS,ECE,Manipal University,Fall-2012,6.37,10,10,Tribhuvan University,72.0,26.0,,,,45.0,,5.0,1,37,8,1,0,1
India,Kavita Chhantyal,Computer Science,Low power VLSI design,MS,CS,Anna University,Fall-2012,6.97,10,10,Far-Western University,,,,,,,35.0,4.0,0,37,5,0,1,1
India,Luna Suwal,MIS,General Computer Science,MS,Mechanical Engineering,Manipal University,Fall-2014,5.73,10,10,Anna University,86.0,19.0,,,,40.0,42.0,4.5,0,8,5,0,0,1
India,Prakash Singh,Computer Science,Auto/Robo/Dynamics/MEMS,MS,EE,IIT Delhi,Fall-2013,6.65,10,10,Kathmandu University,74.0,22.0,,,,45.0,35.0,,0,28,5,0,0,0
India,Krishna Agarwal,Computer Engineering,Process Control,MS,Electrical and Electronics Eng.,Manipal University,Fall,7.02,10,10,Pokhara University,,,,,,45.0,42.0,,0,59,10,0,0,0
India,Kriti Joshi,Operations Research,Computer Security,MS,EEE,Osmania University,Fall-2011,9.61,10,10,Tribhuvan University,,,,,,45.0,42.0,,0,48,11,1,0,0
India,Manish Sunuwar,Computer Science,General,MS,Mechanical Engineering,SRM University,Fall-2013,6.36,10,10,Pune University,,,,,,45.0,38.0,5.0,0,51,3,0,1,0
India,Pankaj Upreti,Finance,DM/ML,MS,Information Technology,Savitribai Phule Pune University,Fall-2011,7.21,10,10,Mid-Western University,78.0,20.0,,,,40.0,42.0,4.5,0,5,2,0,2,1
India,Shila Prajapati,Electrical Engineering,Embedded Systems,MS,Computer Science,Banaras Hindu University,Fall-2015,7.26,10,10,Manmohan Technical University,,,,,,40.0,42.0,4.5,0,24,5,0,1,1
India,Pabitra Yogi,Computer Science,Database,MS,CS,IIT Kanpur,Fall-2013,6.43,10,10,Mumbai University,107.0,22.0,,,,,,4.5,0,4,7,0,0,1
India,Sharmila Giri,Computer Engineering,Big Data Data Mining,MS,mechanical,Aligarh Muslim University,Fall-2011,7.62,10,10,Tribhuvan University,72.0,19.0,,,,40.0,,4.5,0,44,7,0,1,0
India,Ramesh Jirel,Telecommunication,Computer Networks,MS,Information Technology,Jadavpur University,Fall-2014,9.85,10,10,Purbanchal University,,,,,,45.0,,4.5,1,8,10,0,0,0
India,Bharat Chhetri,Finance,VLSI and networks and photonics,MS,electrical,IISc Bangalore,Fall-2015,5.51,10,10,Gandaki University,77.0,29.0,,,,45.0,42.0,,0,9,2,0,0,0
India,Archana Ghimire,Industrial Engineering,Telecommunications,MS,ECE,Jawaharlal Nehru University,Fall-2011,5.75,10,10,Kathmandu University,,,,,,40.0,42.0,4.5,1,11,5,0,0,1
India,Yashoda Shah,Mechanical Engineering,VLSI/Embedded Sytems/Intelligent system,MS,E&C;,Aligarh Muslim University,Fall-2015,8.77,10,10,Gandaki University,72.0,27.0,,,,,,,0,9,4,0,0,1
India,Apsara Kattel,Civil Engineering,VLSI,MS,Computer Science and Engineering,IIT Madras,Fall-2012,8.3,10,10,Manmohan Technical University,,,,,,48.0,42.0,4.5,0,14,5,0,0,1
India,Aarav Sunuwar,Mechanical Engineering,Optics/photonics,MS,Computer Science,IIT Kanpur,Fall-2013,8.09,10,10,Delhi University,,,,,,48.0,42.0,4.5,2,26,11,0,0,0
India,Sharmila Poudel,Computer Science,Design/Manufacturing/Thermal,MS,ELectronics & Communication,Delhi University,Spring-2015,9.69,10,10,Lumbini Buddhist University,81.0,27.0,,,,40.0,35.0,,1,55,2,0,0,1
India,Milan Bajracharya,Computer Science,structures,MS,CS,VIT Vellore,Spring-2013,9.47,10,10,Delhi University,105.0,23.0,,,,48.0,,4.5,0,33,10,1,0,0
India,Prakash Dahal,Electrical Engineering,Control system & signal system,MS,CSE,Delhi University,Spring-2011,7.46,10,10,Agriculture and Forestry University,,,158.0,147.0,3.4,48.0,,,0,13,7,1,0,1
India,Dipak Baniya,Mechanical Engineering,Artificial intelligence,MS,CSE,Osmania University,Fall-2014,9.12,10,10,Lumbini Buddhist University,,,,,,40.0,38.0,,0,53,4,0,0,0
India,Manju Chaurasiya,Computer Science,VLSI Design for Communication Systems,MS,Computer Engineering,VIT Vellore,Fall-2013,7.69,10,10,Tribhuvan University,106.0,29.0,,,,40.0,42.0,,0,58,9,1,0,0
India,Yubaraj Maskey,Mechanical Engineering,Biotechnology,MS,Information Technology,Banaras Hindu University,Fall-2014,8.01,10,10,Purbanchal University,,,,,,48.0,38.0,4.0,0,45,2,0,0,1
India,Gaurav Chhantyal,Electrical Engineering,industrial systems engineering,MS,Mechanical engineering,Savitribai Phule Pune University,Fall-2015,7.89,10,10,Purbanchal University,,,,,,45.0,,4.5,0,18,9,0,1,1
India,Bharat Majhi,Computer Science,DA,MS,Electronics & Coomunication,University of Hyderabad,Fall-2011,7.93,10,10,Lumbini Buddhist University,74.0,25.0,,,,40.0,42.0,4.5,2,32,8,0,1,1
India,Archana Mukherjee,Computer Science,Database Management System,MS,Computer Science,IIT Madras,Fall-2015,6.62,10,10,Kathmandu University,78.0,18.0,,,,45.0,42.0,,1,40,5,0,0,0
India,Sandeep Mainali,Computer Science,Manufacturing/Automation/CAD,MS,Electronics and Communication,SRM University,Fall-2014,6.87,10,10,Purbanchal University,,,,,,40.0,42.0,,0,51,8,1,0,1
India,Hemant Mandal,Computer Science,Databases,MS,EXTC,VIT Vellore,Fall-2014,9.89,10,10,Kathmandu University,91.0,18.0,,,,45.0,35.0,4.5,1,38,6,0,0,1
India,Kabita Kayastha,Computer Science,Signal Processing,MS,Electronics,Delhi University,Fall-2014,8.69,10,10,Rajarshi Janak University,107.0,29.0,,,,40.0,,4.0,0,57,4,0,0,0
India,Anju Subedi,Computer Science,Structural Bioinformatics,MS,Computer Science,Aligarh Muslim University,Fall-2012,7.72,10,10,Rajarshi Janak University,,,,,,,42.0,5.0,0,40,3,0,0,1
India,Pratima Mijar,Electronics and Communication,Analog Mixed-signal VLSI; Circuits,MS,Information Technology,Amity University,Fall-2012,9.51,10,10,Kathmandu University,,,,,,40.0,35.0,5.0,0,49,1,0,0,1
India,Mayank Sah,Electrical and computer science,CE,MS,Computer Science and Engineering,Jadavpur University,Fall-2013,8.91,10,10,Tribhuvan University,,,165.0,167.0,2.5,48.0,42.0,4.5,1,5,9,0,0,1
India,Aditya Pahari,Computer Science,systems,PhD,ECE,Savitribai Phule Pune University,Fall-2012,6.93,10,10,Gandaki University,82.0,27.0,,,,40.0,38.0,,1,45,3,0,0,1
India,Alisha Gautam,Electronics and Communication,wireless communication,PhD,Not Specified,IISc Bangalore,Fall-2014,8.95,10,10,Nepal Open University,92.0,23.0,,,,48.0,42.0,5.0,0,40,0,0,0,1
India,Hemant Budhathoki,Construction Management,Embedded Systems,MS,Civil Engineering,IIT Delhi,Fall-2015,8.55,10,10,Far-Western University,,,,,,40.0,42.0,4.5,0,21,6,0,0,0
India,Prakash Shah,Computational Science,Data Science,MS,EEE,Manipal University,Summer-2016,7.0,10,10,Kathmandu University,,,142.0,157.0,4.2,45.0,,4.5,0,21,6,1,1,1
India,Nisha KC,Computer Science,Systems,MS,electronics and telecom,Savitribai Phule Pune University,Fall-2014,9.11,10,10,Far-Western University,80.0,23.0,158.0,150.0,4.5,40.0,38.0,4.5,0,14,4,0,0,0
India,Ishani Bohara,Computer Engineering / Computer Networking / Computer Science,Design Statics & Dynamics Solid Mechanics,MS,Electronics and Instrumentation,IIT Madras,Fall-2014,6.57,10,10,Tribhuvan University,,,,,,45.0,35.0,4.5,0,11,8,0,2,0
India,Aayush Budhathoki,Computer Science,General,MS/PhD,Electronics and Communication Engineering,Manipal University,Fall-2006,6.28,10,10,Gandaki University,,,,,,,38.0,5.0,0,49,7,0,0,1
India,Sanjay Kayastha,Computer Science,wireless communication,PhD,Manufacturing Engineering,IIT Madras,Fall-2012,8.44,10,10,Pune University,,,,,,45.0,38.0,,0,14,7,0,1,1
India,Mayank Teli,Mechanical Engineering,Control Systems,MS,IT,Osmania University,Fall-2012,7.76,10,10,Mid-Western University,,,,,,45.0,35.0,4.5,0,31,4,0,0,1
India,Shubham Chepang,Civil Engineering,VLSI,MS,Computer Engineering,Anna University,Fall-2011,5.95,10,10,Pokhara University,99.0,18.0,165.0,158.0,3.7,48.0,,4.0,0,7,7,0,0,0
India,Jeevan Panta,Computer Science,VLSI,MS,Mechanical Engineering,Jadavpur University,Fall-2012,8.71,10,10,Kathmandu University,97.0,23.0,,,,40.0,,4.5,1,15,6,0,1,0
India,Usha Chalise,Computer Engineering,Artificial Intelligence,MS,E&C;,IISc Bangalore,Fall,8.09,10,10,Calcutta University,78.0,19.0,,,,48.0,,4.0,0,59,2,0,1,1
India,Gaurav Ghimire,Mechanical Engineering,Construction Management,MS,CSE,BITS Pilani,Fall-2013,9.15,10,10,Nepal Open University,,,141.0,150.0,3.5,48.0,42.0,4.5,0,15,4,0,0,1
India,Ravi Prajapati,Computer Science,Embedded Systems,MS,CSE,IISc Bangalore,Fall-2011,8.34,10,10,Nepal Open University,,,147.0,158.0,3.1,40.0,,5.0,1,34,4,0,0,0
India,Sangita Lal,Civil Engineering,HCI,MS,Computer Science,VIT Vellore,Fall-2013,9.81,10,10,Mid-Western University,,,,,,45.0,35.0,,2,30,10,0,1,1
India,Prabin Ghimire,Computer Engineering,Networks,PhD,CSE,Aligarh Muslim University,Spring-2012,7.97,10,10,Manmohan Technical University,93.0,18.0,,,,,38.0,,1,4,8,0,2,0
India,Prabin Siddiqui,Electrical Engineering,Systems,MS,Mechanical Engineering,VIT Vellore,Fall-2012,7.38,10,10,Pokhara University,,,,,,45.0,35.0,4.5,0,59,7,0,1,1
India,Sangita Modi,Computer Science,Embedded Systems Computer Engineering,MS,CS,Anna University,Fall-2014,9.97,10,10,Purbanchal University,83.0,27.0,,,,48.0,38.0,5.0,1,53,4,0,0,1
India,Pooja Bista,Civil Engineering,Machine Learning,MS/PhD,Electronics & Communications,Banaras Hindu University,Fall-2012,6.14,10,10,Kathmandu University,,,,,,,,5.0,1,47,5,0,0,1
India,Rachana Tiwari,Computer Science,databases and allied fields,MS,Information Technology,BITS Pilani,Fall-2015,6.67,10,10,Rajarshi Janak University,,,,,,48.0,38.0,5.0,0,44,11,0,0,0
India,Shila Dahal,Electrical and Computer Engineering,Distributed Systems,MS,Electronics,Banaras Hindu University,Fall-2013,8.9,10,10,Mumbai University,96.0,25.0,153.0,162.0,3.6,48.0,35.0,,0,34,4,0,0,0
India,Sneha Mahara,CS,Solid Mechanics,MS,Electrical Engg,University of Hyderabad,Fall-2012,6.31,10,10,Bangalore University,,,,,,40.0,35.0,4.5,0,4,6,1,0,1
India,Arjun Lohani,Mechanical Engineering,AI/Machine Learning/Data Mining,MS,electronics,IIT Kanpur,Fall-2012,6.6,10,10,Kathmandu University,,,,,,40.0,38.0,5.0,1,25,4,0,0,1
India,Bharat Sunuwar,Computer Engineering,Systems Dynamics & Control,MS,Electronics,SRM University,Fall-2013,6.58,10,10,Lumbini Buddhist University,,,,,,,42.0,,0,33,8,0,0,0
India,Sita Bastola,Civil Engineering,Power Systems,MS,computers,IIT Delhi,Fall-2011,7.45,10,10,Manmohan Technical University,79.0,27.0,,,,45.0,,,0,49,1,0,1,0
India,Ankit Yadav,Computer Science,Human Computer Interaction,MS,Chemical Engineering,VIT Vellore,Fall-2012,5.87,10,10,Far-Western University,76.0,23.0,,,,40.0,42.0,4.5,1,3,4,0,0,1
India,Hari Agarwal,Computer Science,OR/Simulation,MS,ECE,Banaras Hindu University,Fall-2014,8.27,10,10,Rajarshi Janak University,,,,,,48.0,,4.5,0,50,1,0,1,0
India,Bikash Gautam,Embedded systems,Machine Learning,MS,Information technology,IIT Madras,Spring-2015,9.62,10,10,Lumbini Buddhist University,,,146.0,166.0,3.4,40.0,35.0,,2,26,5,0,0,0
India,Abhishek Podar,Computer Science,OS Computer Architecture Compilers,MS,Mechanical Engineering,Aligarh Muslim University,Fall-2015,6.8,10,10,Kathmandu University,,,,,,40.0,42.0,,0,35,4,1,0,1
India,Om Raut,Computer Science,Power Systems,MS,MECH & MFG DEPT,IIT Kharagpur,Fall-2014,9.95,10,10,Jadavpur University,82.0,20.0,,,,40.0,,4.5,1,14,10,0,0,0
India,Ramesh Lamichhane,Computer Science,CV / AI / HCI,MS,Electronics,IIT Kharagpur,Fall-2011,7.62,10,10,Far-Western University,95.0,21.0,,,,40.0,,,0,13,8,0,0,1
India,Shailesh Magar,Computer Science,CA/VLSI/ES,MS,IT,Savitribai Phule Pune University,Fall-2016,9.39,10,10,Gandaki University,109.0,21.0,,,,,42.0,5.0,2,18,10,0,0,1
India,Luna Sijapati,Mechanical Engineering,Operating Systems,MS,CSE,Delhi University,Fall-2011,8.22,10,10,Gandaki University,99.0,29.0,,,,40.0,,,0,30,3,0,0,0
India,Rajendra Thapa,Computer Science,Information Technology,MS,Information systems,Aligarh Muslim University,Fall-2014,7.3,10,10,Delhi University,81.0,25.0,,,,,,4.0,2,32,7,0,0,0
India,Bikash Baniya,Computer Engineering,Human Factors,MS,Electrical Engineering,IIT Madras,Fall-2012,6.03,10,10,Mid-Western University,,,,,,40.0,38.0,,0,15,7,0,0,1
India,Bikash Roy,Electronics and Communication,Software engineering,MS,EE,Savitribai Phule Pune University,Spring-2014,8.91,10,10,Agriculture and Forestry University,96.0,20.0,155.0,146.0,2.9,45.0,,4.0,1,30,3,0,1,1
India,Rajesh Magar,Computer Engineering,Analog Mixed-signal VLSI; Circuits,MS,Mechanical,Osmania University,Fall-2012,9.41,10,10,Nepal Open University,70.0,20.0,,,,45.0,,5.0,0,1,6,0,0,0
India,Narayan Neupane,Computer Engineering,Power/Energy,MS,ECE,Jadavpur University,Fall-2012,5.86,10,10,Rajarshi Janak University,98.0,29.0,,,,45.0,,,0,1,4,0,0,0
India,Yashoda Kumal,Electrical and computer science,Software Engineering,MS,Computer Enginnering,Delhi University,Fall-2012,9.86,10,10,Rajarshi Janak University,,,,,,40.0,,,0,1,4,0,0,0
India,Saurav Adhikari,Electrical Engineering,Design,MS,Computer Science and Engineering,IIT Bombay,Fall-2012,9.63,10,10,Bangalore University,,,,,,48.0,38.0,,0,22,2,0,0,0
India,Monika Shrestha,Computer Science,PeopleSoft Finance and Staffing,MS,Electronics and Communication Engineering,IIT Madras,Fall-2014,8.39,10,10,Kathmandu University,111.0,27.0,,,,,,,0,50,11,0,1,0
India,Manju Bhandari,Mechanical Engineering,Networks Wireless,MS,Engineering,Aligarh Muslim University,Fall-2014,7.66,10,10,Mumbai University,,,,,,48.0,42.0,4.5,0,22,2,0,0,0
India,Sunil Dhakal,Computer Science,software engg cryptography,MS,Biomedical Engineering,VIT Vellore,Fall-2011,9.8,10,10,Jadavpur University,114.0,29.0,,,,40.0,,4.0,1,58,10,0,0,1
India,Dinesh Koirala,Electrical and Computer Engineering,Systems Networks,MS,Mechanical,IIT Bombay,Fall-2007,8.66,10,10,Manmohan Technical University,,,,,,48.0,38.0,,0,10,2,0,0,0
India,Binod Gurung,Computer Science,VLSI Embedded System,MS,Computer Science,Jadavpur University,Fall-2007,8.47,10,10,Delhi University,77.0,25.0,,,,,38.0,,1,51,11,0,0,1
India,Jagat Verma,Electronics and Communication,Computer Networks,MS,Computer Science,BITS Pilani,Fall-2015,8.74,10,10,Pune University,,,,,,48.0,,,1,37,2,0,0,0
India,Zeenat Jha,Computer Engineering,B. Pharm,MS,ECE,Aligarh Muslim University,Fall-2015,6.93,10,10,Purbanchal University,108.0,24.0,,,,48.0,42.0,,0,57,7,0,1,1
India,Binita Suwal,Mechanical Engineering,Signal Processing,MS,Civil,Amity University,Fall-2012,6.11,10,10,Rajarshi Janak University,93.0,27.0,,,,,35.0,5.0,0,57,1,0,0,1
India,Shubham Mahato,Electronics and Communication,Signal Processing and Communication,MS,Mechanical Engineering,Amity University,Fall-2012,9.17,10,10,Mumbai University,,,,,,40.0,,,1,24,10,0,1,1
India,Tripti Lal,Computer Science,ECE,MS,Computer Engg,IISc Bangalore,Fall-2014,9.09,10,10,Lumbini Buddhist University,,,,,,40.0,38.0,5.0,3,7,2,0,0,1
India,Gaurav Banerjee,Electronics and Communication,Manufacturing/OR,MS,Computer Science,Anna University,Fall-2013,8.19,10,10,Nepal Open University,,,,,,48.0,,5.0,0,36,1,0,0,0
India,Kriti Kurmi,Computer Science,Design,MS,Mechanical Engineering,Jadavpur University,Fall-2014,9.74,10,10,Jadavpur University,,,,,,40.0,35.0,5.0,0,7,6,0,0,1
India,Anjali Bista,Computer Science,Security,MS,CS,Delhi University,Fall-2011,9.9,10,10,Jadavpur University,,,,,,,42.0,,0,56,0,0,0,0
India,Deepak Dahal,Management Information System,General,MS,Electronics and comm,Manipal University,Fall-2014,7.35,10,10,Purbanchal University,,,,,,40.0,42.0,,0,40,5,1,0,1
India,Anil Shakya,(MIS / MSIM / MSIS / MSIT),Networking,MS,Telecommunication,Jadavpur University,Fall-2011,6.31,10,10,Nepal Open University,,,147.0,164.0,2.7,45.0,38.0,,1,59,1,0,0,0
India,Usha Sahani,Computer Science,General,MS,Computer,VIT Vellore,Fall-2013,5.95,10,10,Jadavpur University,93.0,27.0,,,,48.0,,,4,59,0,0,0,1
India,Swastika Majhi,Biomedical Engineering,Design,MS,Electronics and communication,Anna University,Fall-2011,6.27,10,10,Gandaki University,,,160.0,148.0,3.7,48.0,,4.0,0,44,2,1,0,1
India,Mohan Bajracharya,Computer Science,Machine Learning,MS,Mechanical Engineering,Amity University,Fall-2007,8.44,10,10,Lumbini Buddhist University,,,,,,40.0,35.0,,0,18,7,0,0,1
India,Mayank Kurmi,Computer Science,VLSI,MS,Computer Science,Amity University,Spring-2012,9.86,10,10,Purbanchal University,97.0,29.0,,,,,,,0,27,8,0,0,1
India,Pratima Pandit,Computer Science,Mechanical Design and Manufacturing,MS,Civil Engineering,IIT Madras,Fall-2015,8.77,10,10,Rajarshi Janak University,,,,,,48.0,,,1,38,11,0,0,0
India,Sarita Luintel,MIS,Structural Engineering,MS,Como Sc,VIT Vellore,Fall-2009,5.86,10,10,Nepal Open University,,,,,,40.0,38.0,5.0,0,37,2,0,0,1
India,Suresh Aryal,Electrical Engineering,High Performance Computing,MS,ECE,Jadavpur University,Fall-2012,9.91,10,10,Agriculture and Forestry University,100.0,21.0,,,,45.0,38.0,5.0,0,2,5,0,0,1
India,Rachana Rijal,Computer Science,Embedded Systems,MS,ECE,Savitribai Phule Pune University,Fall-2015,9.04,10,10,Manmohan Technical University,,,,,,48.0,38.0,,0,14,5,0,0,1
India,Prakash Maskey,Computer Science,VLSI and networks and photonics,MS,Computer Science,Delhi University,Fall-2014,6.87,10,10,Nepal Open University,,,167.0,163.0,2.8,40.0,35.0,4.5,0,25,8,2,0,1
India,Bishnu Tharu,Computer Science,Management Related,MS,EE,Delhi University,Fall-2013,6.04,10,10,Jadavpur University,109.0,26.0,,,,45.0,35.0,5.0,0,42,7,0,0,0
India,Uday Jaiswal,Computer Science,Communications,MS,Information Technology,IIT Kanpur,Fall-2012,7.66,10,10,Gandaki University,,,,,,,,,0,59,6,0,0,0
India,Saurav Kafle,Electronics and Communication,power system,MS,Mechanical,BITS Pilani,Fall-2012,7.87,10,10,Tribhuvan University,94.0,26.0,,,,45.0,38.0,,0,2,0,0,0,0
